order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
0191bbb5166d4b9a68df11797d5acfa9,1,ec02a5d380128f7a188e9ce8f3ddd832,48436dade18ac8b2bce089ec2a041202,2017-08-16 12:30:15,132.9,20.17
0191ee5deb2474bc1f4189fa709289b2,1,01a88bd2633c52bcc66348307cb3ae15,2b1a40c1daabc6ca280c4b815c101841,2018-06-22 12:31:17,359.98,85.59
0191ee5deb2474bc1f4189fa709289b2,2,01a88bd2633c52bcc66348307cb3ae15,2b1a40c1daabc6ca280c4b815c101841,2018-06-22 12:31:17,359.98,85.59
0193517cd10a54473b6fd8392b58313f,1,ddceb6eef6af67e9fbbd4c148dbe5fd9,ceaec5548eefc6e23e6607c5435102e7,2018-06-19 20:21:52,209.99,57.94
0193a99edc8c599aaa16f9b9e991efb8,1,cee4ebfc997a2ac7f01145efb59cc7be,527801b552d0077ffd170872eb49683b,2018-07-31 07:35:09,154.9,15.39
019440e41e276668d99d996d5d1a22c1,1,26c3ead5dff3d8e393e5331273f4e91a,897060da8b9a21f655304d50fd935913,2018-06-22 02:31:16,44,12.97
0194686a55eb0a869321fb107f4d114a,1,34194988e78bc60417003c8a235b8083,dc64d75cc406bb0697be983831430e60,2018-05-29 02:15:30,195,14.49
01946da9e2db8bab61d79296c037ee1f,1,93c902b021a9e594f658ab1b0351602a,2e90cb1677d35cfe24eef47d441b7c87,2018-01-11 18:06:39,97.9,16.94
019536ad39a0dea8bb75c00359a0386b,1,f646af315b0f3a597f69213537ca2199,3df020b72d3d44b3af9d110fa3940b65,2017-09-08 16:10:14,49.9,35.67
019543c0de8386be97738b589ee695aa,1,71f2ce4ae5dfdd3b55a51c7a2d3c4da8,72c5da29406b4234927b81855e7b64f6,2018-06-04 17:30:36,579.99,16.96
019636907d07b2433be000d9d6bed153,1,2b0ee2d07306f7c9ac55a43166e9bb4b,1900267e848ceeba8fa32d80c1a5f5a8,2017-11-22 16:08:57,59.99,12.76
0197416059c0e56b5344bf2188066317,1,6592908f0a4f6e2de91310126cd1b08d,87e24fc7052259b1f7f607d61c10d8be,2018-08-07 17:30:19,399.9,21.71
01978b8bae8292ffb4cee6abdf9b9089,1,7bcf2266b78ccc737b8f26f925d3c5d4,1464afc72f696af775557a821c2e253f,2017-12-18 03:57:24,42.9,15.1
0197cb265e2c84b9f89dfd784095d2f6,1,b8fb835549196ef18695839a1a749584,51702dc2a3e106c76dbff722b5bf0726,2018-01-05 02:12:41,320,58.91
019886de8f385a39b75bedbb726fd4ef,1,e9a69340883a438c3f91739d14d3a56d,1b4c3a6f53068f0b6944d2d005c9fc89,2018-02-15 13:08:12,159.9,28.5
01988bf5b8acbc4d6ced86e4d47fcb1a,1,6987398dff454a3138231540e2a6ec61,25c5c91f63607446a97b143d2d535d31,2018-01-08 22:14:22,133.9,29.34
0198c71148c2e08c7c52b860f640fa4e,1,138d7037b59dcee052810952c983033b,218d46b86c1881d022bce9c68a7d4b15,2018-05-15 04:31:23,148,15.13
0198e0de42189b3941d46857a87fac91,1,2028bf1b01cafb2d2b1901fca4083222,cc419e0650a3c5ba77189a1882b7556a,2017-11-16 11:27:21,56.99,8.72
0199115a1cbfc272c5bd53117772a64a,1,437c05a395e9e47f9762e677a7068ce7,f84fa566034f5e8e880a07ec624c56af,2018-03-29 02:27:57,47.65,7.39
0199edc5b01351df8e73a674aa473ee7,1,83b92639fffd1d55c9e04c77c86d8d2c,00fc707aaaad2d31347cf883cd2dfe10,2018-04-06 04:10:16,93,8
019a242bea1553b3b7e12bc38cb57a23,1,5ce6a6914bbb228f4cb4ee93c1cd0d15,46dc3b2cc0980fb8ec44634e21d2718e,2017-11-07 04:06:21,349.99,18.53
019aaee09698daf81dcffe9d94a18b5c,1,b00a32a0b42fd65efb58a5822009f629,3504c0cb71d7fa48d967e0e4c94d59d9,2017-08-16 14:23:38,75.9,7.79
019b02e139cfcd97f93366f7a38f5695,1,f71973c922ccaab05514a36a8bc741b8,5dceca129747e92ff8ef7a997dc4f8ca,2017-04-06 17:02:31,109.9,24.05
019b8e16e30c8b9ad9bf87e039a27765,1,5d0386961a44323a9772e63672317131,5b67882648febfb6e1225e6ad7164f6b,2017-07-31 20:23:21,99.99,13.72
019bdbaef5b5121c9b1811976aa510a5,1,eb6c2ecde53034fc9ec47741b3232c9d,1025f0e2d44d7041d6cf58b6550e0bfa,2018-05-16 03:30:51,35,19.32
019bdbaef5b5121c9b1811976aa510a5,2,eb6c2ecde53034fc9ec47741b3232c9d,1025f0e2d44d7041d6cf58b6550e0bfa,2018-05-16 03:30:51,35,19.32
019c4b64cf3d733807ef5bc8bcf6d123,1,53ea9da485f6aed8a6f03a85831fe021,7e93a43ef30c4f03f38b393420bc753a,2017-10-20 14:27:29,249.99,18
019ccfeea1ea9afbebdad57d65f2e36f,1,ead9ade61e81ab9e26d83640c3164e76,4bf2f4ee540798a61f9636d12cd9cc80,2017-12-01 15:58:17,152,15.81
019d029f0b101343d44017d249b1f64f,1,64fb265487de2238627ce43fe8a67efc,4a3ca9315b744ce9f8e9374361493884,2018-06-13 22:19:26,79.9,27.51
019d444bd00f1ccb4643de466f9a1525,1,632fe3d92c45b5c83f4102fadd94ee92,0dd184061fb0eaa7ca37932c68ab91c5,2018-04-01 22:07:13,138,29.23
019d79b37e56c6d56d6323fed0c54d70,1,f3dadec221142e379d7113915c1d0fa8,e9d99831abad74458942f21e16f33f92,2017-05-25 14:30:17,51,15.11
019e03014ec20cc2e3b180cdcf90b4e8,1,8c4456c061013adccb1ba4cbce2d0365,8cc6a0e5738e61a87b03c78b2ba9db4b,2017-04-11 11:22:51,738.9,25.62
019edbdfeb6923e55558362c2b84ec37,1,a0eef953cb25bc9ae40457e1c3c82946,5a8e7d5003a1f221f9e1d6e411de7c23,2018-04-10 05:28:16,69.9,8.88
01a0013ddc7cd129e350e8671b56a263,1,152397b614be35e54106663bd5671f7d,a4b6b9b992b46e9ef863637af96e04bc,2017-03-29 20:02:41,579,24.5
01a0013ddc7cd129e350e8671b56a263,2,152397b614be35e54106663bd5671f7d,a4b6b9b992b46e9ef863637af96e04bc,2017-03-29 20:02:41,579,24.5
01a0013ddc7cd129e350e8671b56a263,3,152397b614be35e54106663bd5671f7d,a4b6b9b992b46e9ef863637af96e04bc,2017-03-29 20:02:41,579,24.5
01a1553cddb473cec004af5ce2192f1c,1,ecd7770e1f7f64ee8c295da808d2ce5b,213b25e6f54661939f11710a6fddb871,2018-08-01 03:23:45,79.9,38.83
01a15ee6a1b9050e7678b72cb4c3b486,1,b0141fc41043ae23a16677f3a7e282b3,65febd49fd28ec955651299159b1f527,2018-06-21 15:31:50,139.99,58.11
01a1969ee54e7016bcc0cfeb4fa8c634,1,092efe1dbcc1a4752b17a19fb6de36dc,7c67e1448b00f6e969d365cea6b010ab,2018-04-26 20:49:07,149.94,57.31
01a26a995dcef1d58bdee5b8862c7a02,1,431d674f9a4fbd0957ecf6ba3fcb6899,53243585a1d6dc2643021fd1853d8905,2017-09-21 12:05:14,299.99,14.35
01a3ee1c837fb57db23d898f0eb5111d,1,77e8ff91e2cccad62b30a0a83bec431e,fa1c13f2614d7b5c4749cbc52fecda94,2018-01-29 13:01:04,168.8,8.44
01a49649881d677e0c901ca0f6564382,1,f361fccba568fabe00db466f80626d1e,85d9eb9ddc5d00ca9336a2219c97bb13,2018-06-08 02:55:43,12.9,7.71
01a4ec962d7589584c11650ca20d728b,1,84bc1370758fa98d08afd0180818217a,a3a38f4affed601eb87a97788c949667,2017-05-25 17:50:20,199.9,13.69
01a4ec962d7589584c11650ca20d728b,2,18692fdc7adb29c885d8cb84eb68a97e,aaed1309374718fdd995ee4c58c9dfcd,2017-05-25 17:50:20,187.2,20.54
01a6ad782455876aa89081449d49c452,1,036734b5a58d5d4f46b0616ddc047ced,ea8482cd71df3c1969d7b9473ff13abc,2018-01-24 10:17:29,34.99,15.1
01a75ac3dd000b7628a684be97c29234,1,b5c114b11d53b6fd85a6a90790f0b479,0adac9fbd9a2b63cccaac4f8756c1ca8,2018-01-29 10:59:10,42.9,15.1
01a921eb5bf5df0c2990e62563ceca49,1,c7fd13b5e515bffdab855d0812842edb,1025f0e2d44d7041d6cf58b6550e0bfa,2017-12-01 21:13:35,69.99,9.36
01a921eb5bf5df0c2990e62563ceca49,2,c7fd13b5e515bffdab855d0812842edb,1025f0e2d44d7041d6cf58b6550e0bfa,2017-12-01 21:13:35,69.99,9.36
01a9d731c0f08f4f79c10b7679dcdebf,1,0e362037e5f02f62c8ce89f49cb9d520,f4a04f7be452aa3bb31760bf00055dd0,2018-08-14 18:44:19,39,15.37
01aa38b66d95377a4f276f78742aca15,1,e7db7c40ea6647c808d48581f1308d88,1d8dbc4f32378d715c717c1c1fc57bae,2018-03-07 13:30:37,109.9,12.72
01ac6cbac1cda667c97d35046b75668f,1,d2f5484cbffe4ca766301b21ab9246dd,36a968b544695394e4e9d7572688598f,2017-09-20 18:50:59,12.88,8.27
01ad4f241a16bff724de081b558f0f4d,1,448f0791c4d2fc5d250a401edfc208d4,a888faf2d1baececa6baf9c3d603ee1f,2017-02-18 18:47:17,309.9,17.38
01ae5e4c5d2549f7c05000a2f5856c28,1,84f5c4f480ad6c9998d6a6860f1a2e41,282f23a9769b2690c5dda22e316f9941,2017-11-09 15:15:23,39,16.6
01ae629e578b0eb0935ea1ce19c409f1,1,e82773dd03318132e509b6330c868c7f,ececbfcff9804a2d6b40f589df8eef2b,2018-07-23 07:55:10,84.99,18.7
01af7745a283aeb0f0754495c4b51ac7,1,423a6644f0aa529e8828ff1f91003690,e59aa562b9f8076dd550fcddf0e73491,2018-03-07 11:14:38,465,34.69
01b02139ac5f79a5de2c56284af7bb3e,1,76d1a1a9d21ab677a61c3ae34b1b352f,c826c40d7b19f62a09e2d7c5e7295ee2,2018-05-03 04:15:24,139.77,8.74
01b06b4d63c340902dbe3d9f8b2fe821,1,a659cb33082b851fb87a33af8f0fff29,817245bcc3badd82bbd222e0366951a6,2018-06-12 11:54:52,84.9,13.03
01b06b4d63c340902dbe3d9f8b2fe821,2,a659cb33082b851fb87a33af8f0fff29,817245bcc3badd82bbd222e0366951a6,2018-06-12 11:54:52,84.9,13.03
01b15a896c5842077af2aaf4a9f94309,1,6b6b162b177d0f36987993aecbe1c65f,070d165398b553f3b4b851c216b8a358,2018-03-29 02:15:56,109.99,19.74
01b1800f51715ab76f67caf732206437,1,8e7a3ee016b12c87b5e3e7e717620758,955fee9216a65b617aa5c0531780ce60,2018-07-20 19:22:44,150,44.97
01b1a7fdae9ad1837d6ab861705a1fa5,1,3fae92f8d0ebb3317991934a6d717c47,1900267e848ceeba8fa32d80c1a5f5a8,2017-06-02 16:02:58,49.99,16.17
01b1a7fdae9ad1837d6ab861705a1fa5,2,9b02b650be0a39d8590be7d35be443f9,ad273c9eb54ecb4532de4bf75bae9e4e,2017-06-02 16:02:58,59,10.68
01b241fa1421c8284e8c1029a503360f,1,368c6c730842d78016ad823897a372db,1f50f920176fa81dab994f9023523100,2017-12-06 00:25:28,59,17.66
01b276e7af1d9e3ed34b431d39f45fa1,1,3a7612c720a4b764c4fb87633a7ebc88,8f2ce03f928b567e3d56181ae20ae952,2018-01-22 19:37:27,99.9,21.19
01b2dd042de98a15b6a9a141bf71c344,1,b1551ef44e04265b510840b991b24b51,cac876b37d3abcd6bd76caca30277996,2018-03-16 17:10:45,79.9,15.41
01b330808c5819a6a3cb79b72f0b8288,1,4fb3e6ce442ce9c621ea9509e47ac951,3c03b12bab54d8b37d79d914bfdb1aa0,2018-03-16 15:38:46,104.9,24.86
01b37f50cf3098b3dd9d0450a188348c,1,11dcc970f7a5581e1bf777b6da3f7096,06579cb253ecd5a3a12a9e6eb6bf8f47,2018-07-03 02:15:53,68.9,18.28
01b4a2ad3420c19a1c7c402513e7725c,1,e350532acfc2ee911b6dcf1029dcb48d,d1582f4043306e6b91afa6a8a884f898,2018-01-16 09:08:29,110,15.52
01b4dfef1c8848e8c0431ce17f5f72ea,1,f9b0ee95ce8b1ef8b50eecc5e0fa4348,e9779976487b77c6d4ac45f75ec7afe9,2018-08-08 14:10:16,25.89,22.98
01b538a0b1a9eeecdfbc03223190e4bf,1,a2f0a41fa03da98fd19e20d996462cc8,f8db351d8c4c4c22c6835c19a46f01b0,2018-03-07 23:31:13,39.9,15.1
01b6bbf0a9ac5d54dfebb11ddcd8fa8e,1,f7a17d2c51d9df89a4f1711c4ac17f33,f8db351d8c4c4c22c6835c19a46f01b0,2017-06-29 22:30:14,52.9,11.87
01b6d15407d425529cbf0ec96258cb84,1,78c3942245093508f8e17ffc06a0dfcf,4830e40640734fc1c52cd21127c341d4,2018-03-19 15:35:37,29.99,12.79
01b703d8365608f2b01ed9c076d0b3dc,1,81efaa22f3868f00c8ef1879cccc3c03,897060da8b9a21f655304d50fd935913,2018-01-15 17:08:23,46.55,12.69
01b84214591ddd4edad9fa4a1f344f84,1,f24bb438da3185d5fd5a19e4d7433827,ce248b21cb2adc36282ede306b7660e5,2018-01-09 19:27:03,629.9,21.66
01b94d6940365deb1eedb643ba43114a,1,ba47e9a1c96e01fc866a0b30f9c78e00,ac3508719a1d8f5b7614b798f70af136,2017-11-16 02:46:31,120.9,41.92
01ba495d945c6a1c5b198bbad63e61c6,1,f2e53dd1670f3c376518263b3f71424d,4a3ca9315b744ce9f8e9374361493884,2018-02-06 14:01:52,109.9,25.61
01ba72e24cf883d74c5479c0a626c740,1,fb060ad9a8625b626189641799bccf89,b1204cfda1d4948679db3cfc0d3cb95c,2017-01-21 19:55:40,44.6,14.52
01ba82170ebb683c73793bb809bbf1b9,1,d6fe3b4ddecd4a8393c6a1385de3bfb6,7c67e1448b00f6e969d365cea6b010ab,2018-02-20 15:11:35,192.97,33.59
01ba82170ebb683c73793bb809bbf1b9,2,d6fe3b4ddecd4a8393c6a1385de3bfb6,7c67e1448b00f6e969d365cea6b010ab,2018-02-20 15:11:35,192.97,33.59
01ba82170ebb683c73793bb809bbf1b9,3,d6fe3b4ddecd4a8393c6a1385de3bfb6,7c67e1448b00f6e969d365cea6b010ab,2018-02-20 15:11:35,192.97,33.59
01ba9a2e5dcc1568b55695106d677b0c,1,2629c2e1e3a0b360912763741f1bb7ef,0bf0150d5b9d60d9cd2906003332f085,2017-03-02 22:42:03,59.9,9.41
01ba9a2e5dcc1568b55695106d677b0c,2,2629c2e1e3a0b360912763741f1bb7ef,0bf0150d5b9d60d9cd2906003332f085,2017-03-02 22:42:03,59.9,9.41
01bae920aea13b891b50bc1543634a65,1,cd48f265a63e13b762601f5f794c5fca,e9779976487b77c6d4ac45f75ec7afe9,2017-12-28 20:14:24,57.49,9.94
01bb52d7a8dffb8bef5b79268487cd10,1,d84895a804248d73a16480c0b2e18604,218d46b86c1881d022bce9c68a7d4b15,2017-06-13 13:41:22,158,18.36
01bb5b3cb7df4da98ea2214d083784c4,1,476f613bc92f3a20cf80a586fa45a232,da8622b14eb17ae2831f4ac5b9dab84a,2017-06-05 04:50:24,39.9,12.69
01bbf0fb0773cef52b4d6501e83162f3,1,9ddc4249779322828f89d2a9c04f7ee1,9d5a9018aee56acb367ba9c3f05d1d6a,2017-03-28 22:04:02,101.99,19.41
01bbfee76e5e3f96f008c781c2c17bcf,1,28beefcab28e6a3b659bae1bf1cbe453,18a349e75d307f4b4cc646a691ed4216,2018-03-30 11:27:55,25,11.15
01bc343311e5b8090b64d6ab287a5cf0,1,c8c969c3a6423f48df9fde8a13e6770b,b2479f944e1b90cf8a5de1bbfde284d6,2018-02-28 14:50:40,21.99,15.1
01bc343311e5b8090b64d6ab287a5cf0,2,c8c969c3a6423f48df9fde8a13e6770b,b2479f944e1b90cf8a5de1bbfde284d6,2018-02-28 14:50:40,21.99,15.1
01bdc09119b132e176e5c8f2cf68b0ac,1,fdb86e192fdd20037175daab38af9656,b2ac621f0d0322434d04a12b078b9369,2018-08-29 15:50:16,359,25.66
01be2f7ca246adb9112cb75096af2ee0,1,ad88641611c35ebd59ecda07a9f17099,c826c40d7b19f62a09e2d7c5e7295ee2,2018-02-16 18:08:13,157.77,14.85
01be661b8196707ef60f062632d6d1bd,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,2017-05-24 10:42:27,89.9,12.13
01be661b8196707ef60f062632d6d1bd,2,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,2017-05-24 10:42:27,89.9,12.13
01be6ff226324644f283dfab69369848,1,389d119b48cf3043d311335e499d9c6b,1f50f920176fa81dab994f9023523100,2018-03-14 12:15:23,53.9,56.93
01c0514b1f2a7375948323b959cc5682,1,1bef08f119466a85a83919d5b80facd3,d2374cbcbb3ca4ab1086534108cc3ab7,2017-08-02 20:50:19,15.9,16.79
01c139e11e826da7bf9782cf1ee904bf,1,11bbef4e2a44601d9dd471aa1fb433e6,5c243662ce92d84573bfaff24c3e3700,2017-03-13 19:35:12,339.99,12.99
01c156f67900e1f33d1234ce92cb18d9,1,41db6d8062fcd38410c699743ccc0265,92eb0f42c21942b6552362b9b114707d,2018-08-17 17:50:18,13.47,18.23
01c1644529b18608f086d2ff0f3b8181,1,8b41f2becf919f6177cca1ff15dfd311,ba143b05f0110f0dc71ad71b4466ce92,2018-07-02 05:12:58,103.99,31.6
01c18108db50c163daf7dfe461093fb7,1,b042c934bd8f4316e7b38633aa14266b,1d8dbc4f32378d715c717c1c1fc57bae,2017-06-30 18:05:15,109.9,18.02
01c1f3c10d2641a10cfd97ffaac0b3f5,1,10714d6a49c0af9ccdab2d806887c5f5,9616352088dcf83a7c06637f4ebf1c80,2017-12-06 22:18:02,59.9,35.74
01c22546c4f9914e232006df82d96e0f,1,35ebf08a93899d44e756809e11b14754,128639473a139ac0f3e5f5ade55873a5,2017-09-14 16:55:11,17.9,15.1
01c26a0b2736899633cfd6a3c1749428,1,8232a265a535c1f886b38335667be2a5,f45122a9ab94eb4f3f8953578bc0c560,2017-04-13 18:45:12,59.99,11.81
01c2c8708930c4fb8ed278dfe7ec93c7,1,d2e8130fbec52f5dac0571ea1993f28a,f262cbc1c910c83959f849465454ddd3,2017-11-30 20:31:47,239.99,17.44
01c2d2ffe8349c5eef0ab33e8ff1f41c,1,4a300735bc293723103db0d0c1bc1585,6f892e20a171e98efe17fdb971ff319b,2017-10-19 11:06:09,70.9,16.94
01c391e962558d0793e8dd8f6bad0999,1,e95fb3a80ca294f39de925b6428f3a32,d2374cbcbb3ca4ab1086534108cc3ab7,2018-03-02 11:31:11,78.9,17.8
01c4766d43d50d892132f7bb04d97300,1,639cacc61d50ee82079176b446399376,3361277dc30b7cccdb0c286b24219756,2018-03-28 23:27:34,35.89,18.23
01c4f4e08d9e8b7c5bd47e612285993f,1,422879e10f46682990de24d770e7f83d,1f50f920176fa81dab994f9023523100,2017-11-30 04:30:35,49,13.41
01c79ae32ef95b276907d99e83fe57e5,1,7344630ca6c1a4917e55f35c729baa7d,db4350fd57ae30082dec7acbaacc17f9,2017-05-30 20:22:49,16.9,7.78
01c7b08f0c05952ce15edb928bb63d2d,1,edd087ed331c3ce178ec3489b9ecf117,1bb2bdb95f4841f1bba2c0d2cd83d3c9,2018-04-06 17:10:25,274.95,26.04
01c886b4b865797097ab2d051ae30cfd,1,7d50930301709838d8e90dcac5cfaa84,9616352088dcf83a7c06637f4ebf1c80,2017-08-18 03:30:12,59.9,16.86
01c95de6d0852189b4d6b6d32a3c8e0c,1,5bd6493a2d5a384987386f2696bae33d,92eb0f42c21942b6552362b9b114707d,2017-08-10 07:55:11,19.99,7.78
01c998b70e420ec36563386a4b71c6bc,1,ef5c31aee1d5074121a478b14d3eb50e,3d871de0142ce09b7081e2b9d1733cb1,2018-01-29 13:57:28,89,17.87
01cadf993df82ff0e318addbd022f0fe,1,8dfb2df51786c583001deb21b4a94080,4391ea5c5990502176a1dcda44a2373d,2017-10-19 20:20:24,398,29.11
01cadf993df82ff0e318addbd022f0fe,2,8dfb2df51786c583001deb21b4a94080,4391ea5c5990502176a1dcda44a2373d,2017-10-19 20:20:24,398,29.11
01cbdb2a8c075eaf248af643b3389f73,1,2b939dc9b176d7fa21594d588815d4a4,dbc22125167c298ef99da25668e1011f,2017-07-13 21:30:16,106.9,38.3
01cc355e35cf24d314afe6de16c38712,1,e76438822c17316d276c27e52e588931,5656537e588803a555b8eb41f07a944b,2018-04-03 02:47:35,24.89,22.06
01cc71a8154340ae61126b5ee9b48fef,1,bb42f37fc3d9130e4a4339d24a47dd7c,da8622b14eb17ae2831f4ac5b9dab84a,2018-06-14 21:16:02,44.9,8.64
01ccc64a2b38fdb87c25cb1944934670,1,bd6e8cf9fe4122c385da2bcb9f979d5d,4e922959ae960d389249c378d1c939f5,2017-08-22 11:35:13,89,17.06
01ccc64a2b38fdb87c25cb1944934670,2,bd6e8cf9fe4122c385da2bcb9f979d5d,4e922959ae960d389249c378d1c939f5,2017-08-22 11:35:13,89,17.06
01cce1175ac3c4a450e3a0f856d02734,1,415dfa57292b8b7360d3f4cf2f9bff06,9c7fd21e0aa159b20da593371f08ff7c,2018-07-25 20:43:14,60,25.24
01cce1175ac3c4a450e3a0f856d02734,2,9d0aa87e8df1bdbe0f79353520a2d538,0bae85eb84b9fb3bd773911e89288d54,2018-07-23 20:43:14,36.23,2.27
01ccfbb0ddf88340b6eed3f1370bcf0c,1,2ccd049c8e7ea210e079a1aa8ad92477,3d871de0142ce09b7081e2b9d1733cb1,2018-08-30 20:15:07,79,59.78
01cec5c50d2d0e069a3227efba9f16f7,1,c30af44af15fb162e1ee0233c7e5d583,11bfa66332777660bd0640ee84d47006,2017-09-21 11:03:39,73,15.26
01cf88c5fb4298435526a5995720807a,1,ce6f74096c84567f22728c84f3d6e7fc,8160255418d5aaa7dbdc9f4c64ebda44,2018-02-12 10:11:45,109.9,12.72
01d0aabab5da85da61bbd4d40882b82c,1,57fcacc3434a1f2f2b039c1b4e61f5e1,2138ccb85b11a4ec1e37afbd1c8eda1f,2017-08-31 19:31:26,18.9,14.1
01d0cbd002be92b5a970cb8f233349c2,1,e2acf075e3634e6f0c26e4e88c1bf9d7,1554a68530182680ad5c8b042c3ab563,2017-07-27 14:50:15,329.9,46.39
01d0f6cd01d79574621a56a1b9e21019,1,266f0c6925e7873790f11b920c701190,128639473a139ac0f3e5f5ade55873a5,2017-09-28 19:35:08,17.9,16.79
01d13850e74efca9a86fe812940de070,1,98c2f7da94217786e372e7d85462c354,2199e7fe213c16213bf5d6a7eadc9a5d,2018-04-19 13:14:06,75,14.62
01d1bb79f3dee77d8a6809aff0025590,1,ff96895c6b1d31f34b2d82f86670fa85,da8622b14eb17ae2831f4ac5b9dab84a,2018-08-21 23:43:59,219.9,27.84
01d2fc3e47376926a97ae795036db093,1,8828464e34fc3da3892f568218e14d61,f46490624488d3ff7ce78613913a7711,2018-07-05 02:53:22,34,13.54
01d3d4cb8c553d507dfd26fbd8b41e95,1,33e77eecc23c25a65d10f627e5053617,7c67e1448b00f6e969d365cea6b010ab,2017-11-09 15:10:11,114.94,34.16
01d48ed99667ce49eaeaa7980a31b987,1,7ce94ab189134e2d3c05f496d635419c,8b321bb669392f5163d04c59e235e066,2018-03-14 09:48:22,13.65,18.23
01d5897e2c8a23b37ec65e0e72fbe956,1,d9bba71d1d1ad35925593d365a2ab43e,3afc536624bc2e65bddfb5db33cc01f3,2018-04-12 11:55:19,52,15.21
01d601c4d70f016f1e32ee8e82d6d4c9,1,d99a9035db5875b38e59f9f55b9548f1,31344c16881c08a8a72c6d2eb29918c1,2017-05-18 01:30:11,229.9,43.98
01d72d42aaedb3736840132071d51100,1,8d39a63db6a98e40571f486e0c711cf7,c826c40d7b19f62a09e2d7c5e7295ee2,2018-03-26 12:56:36,147.2,18.91
01d80471e02a3ba49c8e1d0abc2c1a64,1,c19d5ba108c34b8255cf9a524da92bc4,4e922959ae960d389249c378d1c939f5,2017-05-15 09:31:57,75,16.23
01d815029787ce30f6f64900ee93ba37,1,776b3debbda0734131d6046fca2cd957,7722b1df1b0e383e000397b2c11e3e19,2018-02-01 09:17:20,48.9,12.69
01d907b3e209269e120a365fc2b97524,1,b1434a8f79cb3528540d9b21e686e823,d1c281d3ae149232351cd8c8cc885f0d,2017-08-16 10:25:08,151.99,17.77
01d90c5856f7551e108f2a0864ff6e54,1,69ae578cb2e84390bb7c44216380ad5e,f46490624488d3ff7ce78613913a7711,2018-07-04 02:55:13,69.9,14.88
01d95eed9163a292a6788ddac08bcf31,1,9da0bebb7f9168679e748abbfad05edd,d2374cbcbb3ca4ab1086534108cc3ab7,2017-11-16 02:47:38,28.9,16.11
01d96f415da1ffc3807bc85852dea189,1,87aff1d9a5e94db6840c5b963a5cef90,530ec6109d11eaaf87999465c6afee01,2018-04-18 08:31:16,149.9,23.63
01d9a9aa7feccdaf99f7ea832bfa7301,1,1357d7d30c1609c50ad43a42a204286c,87142160b41353c4e5fca2360caf6f92,2018-08-23 22:05:16,79.9,9.07
01da413c142606bf28e461e3a732f653,1,05542c6ab7bce0a01a5f7210380e72b3,4324dd16853115efb0fd9d0d131ba6f4,2017-08-30 11:30:18,92.65,12.99
01da413c142606bf28e461e3a732f653,2,05542c6ab7bce0a01a5f7210380e72b3,4324dd16853115efb0fd9d0d131ba6f4,2017-08-30 11:30:18,92.65,12.99
01da5549f136167573c8a302f008557a,1,2381a3052dd37f97e616bf160467acae,6b536a23086fba0d58c08d68814397f6,2018-04-16 03:55:21,150,20.02
01db310c16db46c62c3d4e0857990f32,1,a9516a079e37a9c9c36b9b78b10169e8,7c67e1448b00f6e969d365cea6b010ab,2017-02-22 15:22:39,119.99,21.29
01dbd2da9b685e6d444416f7825d0931,1,165948b2c41e846df7d09b56826a747f,e5a3438891c0bfdb9394643f95273d8e,2017-10-10 22:35:27,33.6,15.1
01dcbb39823b4cda39ddcc6679fb00ac,1,bbf920aa6ac72007a726e6f419156f8f,391fc6631aebcf3004804e51b40bcf1e,2017-06-02 20:15:19,39.9,17.6
01dcbb39823b4cda39ddcc6679fb00ac,2,bbf920aa6ac72007a726e6f419156f8f,391fc6631aebcf3004804e51b40bcf1e,2017-06-02 20:15:19,39.9,17.6
01dd288e8605af239a3a35e550e89235,1,3006b8f5b476750a03137c1b2755cea1,06e5eefc71ec47ae763c5c6f8db7064f,2017-08-01 08:05:22,169.99,16.63
01dd7b32b57e2e5633984f61e456b046,1,7d8e924f1da646ec896e1c0a80ef2f99,6481e96574816ead57975da2c0f6d80d,2018-04-11 12:35:20,16,7.87
01dd912bf415bd6f499af600aebdb866,1,b2572a992f6ea1d1a7eb518d54e64620,6edacfd9f9074789dad6d62ba7950b9c,2018-02-14 23:48:16,118.9,12.04
01dfa7b5bb8dcd546273e480c27043bc,1,035df2b15f358d231e00af9e62488cf4,1d1bbb8ac1581824986f582583fff01d,2018-05-04 10:15:31,51.4,14.59
01e0386aae6c6385feedb58bd4aae5c7,1,ca38c039b717207dec906f4fa9a21db7,59fb871bf6f4522a87ba567b42dafecf,2017-11-30 00:52:45,184.99,16.05
01e1617e546dc1fd372e089ab515ae34,1,da7e1b2f8c91cbf61a22b55e8cd49bcd,98dac6635aee4995d501a3972e047414,2017-09-21 19:25:12,76.1,20.02
01e4121d4b2dcfb2ba6b8f367652aee8,1,40161099308e1f5f784d57e2b88b31b5,04aba03279157f6d4e0fe8ccaf21963c,2017-11-06 11:09:50,98,12.69
01e4eeac4002b2e57b7ada6bc3a3c38f,1,527e17a9217166ba1744ef81423887ba,eed78ac17f7f795a19a709745f00cd4e,2017-08-07 18:55:11,49.9,11.85
01e4eeac4002b2e57b7ada6bc3a3c38f,2,527e17a9217166ba1744ef81423887ba,eed78ac17f7f795a19a709745f00cd4e,2017-08-07 18:55:11,49.9,11.85
