seller_id,seller_zip_code_prefix,seller_city,seller_state
085f6f7e049c996695fb2074fe38d45e,12020,taubate,SP
34675b28b826facfde119785bf287dc1,85802,cascavael,PR
7d7866a99a8656a42c7ff6352a433410,1320,sao paulo,SP
5a93f3ab0ef4c84ed5e1b5dbf23978bc,12250,monteiro lobato,SP
64cc804291f90c81f02bfc2bb58ff55a,81250,curitiba,PR
5f57db27027655e6c6a391601daa0258,29138,viana,ES
e1b12447a7563944843191754aeb5562,7145,guarulhos,SP
2f3d8b4c9e2ee165075331fea3f3095a,88107,sao jose,SC
1fe5540d7c1c37a595fefbacd5570d9e,25850,paraiba do sul,RJ
d3f39f05462b79a4562d35893a28f159,13730,mococa,SP
528ce32f560edd11add4169f6a5b65be,18130,sao roque,SP
b86a47b3366e3b5424a7b225781f4908,37900,passos,MG
0176f73cc1195f367f7b32db1e5b3aa8,14940,ibitinga,SP
01cf7e3d21494c41fb86034f2e714fa1,85603,francisco beltrao,PR
ceaec5548eefc6e23e6607c5435102e7,3821,sao paulo,SP
c8771b1a10bb99bb34d3c459c5cffb53,36512,tocantins,SP
2d42ebcda99fd55f6f4bc2f1ca035d50,76400,uruacu,GO
e9bc59e7b60fc3063eb2290deda4cced,87083,maringa,PR
13d95f0f6f73943d4ceffad0fc2cd32c,74473,goiania,GO
6f229cc508fc6915ed5c499efd93baa4,21931,rio de janeiro,RJ
83f2b4881141ce3fcd4e985125d3279e,14055,ribeirao preto,SP
c8c1bea22194a4eefa2dc9a9fa89f536,88210,porto belo,SC
b0b346d3a89f5eb4c2968af3f083cd43,13105,campinas,SP
a0415d9b25ede3c4b1e477e9916ffc03,26255,nova iguacu,RJ
3dfd3dc96f7f8598eca74e9ac8a2fa31,3343,sao paulo,SP
e5545d4d4473876ea78c5bcebca365c3,17512,marilia,SP
fa1a9dec3a9940c072684a46728bf1fc,88820,icara,SC
6ddc28b61be28373b4503a1f61cf98a9,3543,sao paulo,SP
c5ebe6598748b0aeaa61cfb820478b92,95910,lajeado,RS
5670f4db5b62c43d542e1b2d56b0cf7c,3694,sao paulo,SP
e1c76f339ebd5460999f25a2aa8c92c5,3029,sao paulo,SP
cb8bcce248bb1fb274ba762d8b971456,37540,santa rita do sapucai,MG
6524b847b982cd56bb5d4b02b776ee42,13042,campinas,SP
610f72e407cdd7caaa2f8167b0163fd8,1201,sao paulo,SP
b6d44737c043328708f6749c2dbe50bd,9230,santo andre,SP
972d0f9cf61b499a4812cf0bfa3ad3c4,88359,brusque,SC
8c91bfea4263b8fba54081460693e2a1,98920,horizontina,RS
38af8acfd46ac4a7bf754e8ca6736664,4364,sao paulo,SP
d90fe2229fee1a5da999ccd0c06c1667,3416,sao paulo,SP
75fdd0a732287f9497b179f6bd445d32,9350,maua,SP
5b2e94f2c22b39ccc24d34ad0f669672,1214,sao paulo,SP
9ac75591b69c3402684b6ce0310f22ee,2880,sao paulo,SP
e5bd51692380fd8cabb19b756b95e714,9220,santo andre,SP
cfb1a033743668a192316f3c6d1d2671,18110,votorantim,SP
adcf50477d6a1f5d91bb9d54c4903cb5,35530,claudio,MG
8476243f92442881ddd5b578975cf115,93700,campo bom,RS
f2336e113377dd21c744d9c4fc8293a9,3659,sao paulo,SP
f25e239052084705e17a982bc600ab2a,1123,sao paulo,SP
714b9a1332840f257b49f476bea4e341,15910,monte alto,SP
89d9a386b0b6e5fc8403071b03f7206a,3103,sao paulo,SP
bd15ee794d5e640d9dd71b665b2ab15b,14078,ribeirao preto,SP
f326006815956455b2859abd58fe7e39,15601,fernandopolis,SP
bac692d6c0ed08467878018e6cc9c26c,89041,blumenau,SC
6a51fc556dab5f766ced6fbc860bc613,17500,marilia,SP
a90a5da8b09e44264a177c0374a5ac87,84010,ponta grossa,PR
ea6b12bf9ffe2bac34602ec631d97a47,7093,guarulhos,SP
dc64d75cc406bb0697be983831430e60,31560,belo horizonte,MG
fa7ad8ae9bcb2c4493fdf38e96b1d74f,13920,pedreira,SP
d1ef48b38baca7e831711c4a0aeb398f,86800,apucarana,PR
67e43d802fde8cfd3f9580124f8167d1,7062,guarulhos,SP
f18112da765e0971ca5d510dec322bdd,88351,brusque,SC
259f7b5e6e482c230e5bfaa670b6bb8f,8550,poa,SP
dd7ddc04e1b6c2c614352b383efe2d36,3471,sao paulo,SP
f457c46070d02cadd8a68551231220dd,87047,maringa,PR
5962468f885ea01a1b6a97a218797b0a,82040,curitiba,PR
1f50f920176fa81dab994f9023523100,15025,sao jose do rio preto,SP
2b1a40c1daabc6ca280c4b815c101841,35500,divinopolis,MG
26b482dccfa29bd2e40703ba45523702,13450,santa barbara d´oeste,SP
f356c348fbc8df6a882823e21f5ce8b7,92025,canoas,RS
2ba91c7ad80ff88b23b7db823b43c233,13310,itu,SP
3d0cd21d41671c46f82cd11176bf7277,89217,joinville,SC
d93919c944be9cff128f6c9cb899eacb,13375,mombuca,SP
f7ba60f8c3f99e7ee4042fdef03b70c4,9628,sao bernardo do campo,SP
0ee4fb99ac55ffbbc98795aa01b7f8fa,6539,santana de parnaiba,SP
c5f7e746b7e6d07def6c0dae9903279b,81350,curitiba,PR
2d20f1cd18725c91147da0791d498022,86040,londrina,PR
002100f778ceb8431b7a1020ff7ab48f,14405,franca,SP
70f84699be677ec988d1fa824aef7d90,35700,sete lagoas,MG
5bc24d989e71e93c33e50a7782431b0e,37165,campo do meio,MG
36f98ad67cc981f50ce8aed093d5783c,85904,toledo,PR
70ee69419916dc13e3aed619061f996c,8780,mogi das cruzes,SP
6eb94e1466490d327a09abf8f3552a50,13219,jundiai,SP
8ff1a9df749e454105c55cda13e79143,17509,marilia,SP
c4fabeea6e569d42d02993bb1f4f1cbc,60741,fortaleza,CE
5236605f4d4b0b3e4df85b850393fca0,3311,sao paulo,SP
45c20d94d9171b0bcfab3c955e47d67b,13490,cordeiropolis,SP
5bc237df65098fe211bb4818f4d26d78,38410,uberlandia,MG
6a38087bc8ad4f89ff453561005f6dea,75123,anapolis,GO
4e5725ba188db8252977a4f0227bd462,14092,ribeirao preto,SP
e4f121bf6ef8b9a1d4d3e65dd0473fab,15085,sao jose do rio preto,SP
eebb3372362aa9a46975164bed19a7e7,4578,sao paulo,SP
2ec6e37d992a95eaddb3369dcbcc76d9,91310,porto alegre,RS
f84a00e60c73a49e7e851c9bdca3a5bb,20756,rio de janeiro,RJ
e5a38146df062edaf55c38afa99e42dc,1233,sao paulo,SP
80cfd480be3eb6d6267139f5cb793555,8223,sao paulo,SP
62c50c1af4dfdc4149d25c5222043d39,4782,sao paulo,SP
4de6e4ba574aa9dfdc824bc44dc47fdd,83402,colombo,PR
6548c2550b6e2d8f18053216e1c7b6f3,9920,diadema,SP
f45122a9ab94eb4f3f8953578bc0c560,13419,piracicaba,SP
7901646fdd36a55f564ffaf2dbccaaf7,20021,rio de janeiro,RJ
6481e96574816ead57975da2c0f6d80d,18072,sorocaba,SP
e8dba4d70f7f2b20e775d09cae01142d,13456,santa barbara d oeste,SP
13e85aac53340018b40c2af68001b7e0,13920,pedreira,SP
b6dc74ed30f124f95227bed4e43a3bed,86702,arapongas,PR
48436dade18ac8b2bce089ec2a041202,27277,volta redonda,SP
f5f2ab9bdb6b30c14c61be68c5ed37da,13660,porto ferreira,SP
8ed8ea9a57c862f2c18c2fe41f601d56,89030,blumenau,SC
c76d418370990614e89e956c7a7567d9,6787,taboao da serra,SP
ceb7b4fb9401cd378de7886317ad1b47,22790,4482255,RJ
ea846a0e7ad98a741783e886d89dfa44,16072,aracatuba,SP
2c54051840f19eca309a5423cf22df36,81830,curitiba,PR
ee27a8f15b1dded4d213a468ba4eb391,74210,goiania,GO
69b5eaa096c3f9d1e5c398c597f567d6,16200,birigui,SP
5b92bfa4120daa27c574daa2e386c693,18070,sorocaba,SP
1554a68530182680ad5c8b042c3ab563,37580,monte siao,MG
fc38b5dceee1a730fad8853453437fbd,13073,campinas,SP
152ee17e4c8aaf53dac99f3462e4999b,89248,garuva,SC
fac35d150712afb921ec59ac5f39bb11,38650,bonfinopolis de minas,MG
04aa0a1c5ce6b222003403a3e11c3cc0,13150,cosmopolis,SP
ede0c03645598cdfc63ca8237acbe73d,14092,ribeirao preto,SP
1e47defeeadeca0e9a18fa5a9311e735,15800,catanduva,SP
a7b7354cc588f7566a848bcbb1ce3d96,1215,sao paulo,SP
ef0ace09169ac090589d85746e3e036f,24451,sao goncalo,RJ
a7dc4098e4da6e41b426269d12ae7e91,4386,sao paulo,SP
918717417d88a9f9ae9735567e6c7682,5547,sao paulo,SP
26f6b7ab07be3e9e69ce82a6552efc19,21070,rio de janeiro,RJ
cad9969167c09b48ae6f1d123f7fa68d,37706,pocos de caldas,MG
7c4adcc13272c0e26fa23aac642adb7b,24725,sao goncalo,RJ
f19516b9ff26bfeb091b30108db4ddbd,13160,artur nogueira,SP
ed8cb7b190ceb6067227478e48cf8dde,11015,santos,SP
97e50a621f8e801f4baf69e08687c192,4209,sao paulo,SP
562f8cfc51f265411f487d07e9c40e7f,30575,belo horizonte,MG
a21c11ec5c3f03e7cc9f9203bff9e1c6,6513,santana de parnaiba,SP
97e4a63591ca439a2b8b7efd20e6e19e,20520,rio de janeiro,RJ
07017df32dc5f2f1d2801e579548d620,58030,joao pessoa,PB
52092ddbd3a58c450a4459bf051b2287,17300,dois corregos,SP
1a8e2d9c38b84a9702ac7922924b0573,89245,araquari,SC
f1198c871e0171278b63f40d112caeec,1220,sao paulo,SP
87142160b41353c4e5fca2360caf6f92,90230,porto alegre,RS
a0e19590a0923cdd0614ea9427713ced,83075,sao jose dos pinhais,PR
289cdb325fb7e7f891c38608bf9e0962,31570,belo horizonte,SP
11305281b50fff20ae8bb473f8e11876,36500,uba,MG
723a46b89fd5c3ed78ccdf039e33ac63,93310,"novo hamburgo, rio grande do sul, brasil",RS
d9b00a97818674c7f8d8b1ef0e689679,84035,ponta grossa,PR
9d681c7e12db302cb261e721040dde65,80330,curitiba,PR
c7bb64409aa480bb7d0335faaaf3d242,89218,joinville,SC
bb7ad8a45c027be8ab075b8e465f8ca0,88056,floranopolis,SC
8a207b6080964f3c1fc9d35bd6096ba4,15155,jaci,SP
fa1c13f2614d7b5c4749cbc52fecda94,13170,sumare,SP
bf100ecb7997df312b285358fb32f92c,83070,sao jose dos pinhais,PR
3504c0cb71d7fa48d967e0e4c94d59d9,9350,maua,SP
164a5a8794e6d42e14f55e447b12a3bc,85980,guaira,PR
de09d00cfc265b8804c7df34075a68fa,2118,sao paulo,SP
638cba8be1fb599bbb76fd6948351eb3,12242,sao jose dos campos,SP
2f73e04d12cdf0c945ded66bb3fcf6c7,29313,cachoeiro de itapemirim,ES
fbc14c0cf93505ef89f64665ffa4a7b5,14150,serrana,SP
c3ee2331a724e6fc02c4b698b57a73f3,5108,sao paulo,SP
e9874ae10b2d60d43917b6bbfa13a599,86604,rolandia,PR
df47da4ae86fa4db890d05aaf24e21d8,4360,sao paulo,SP
ddd51ae8cda92f3995a51fc0f0f3eec7,23062,rio de janeiro,RJ
e644cbadf7eeb30d0d29f335ce7d52ec,3029,sao paulo,SP
2bdb95a56a36ebbc6640337ac5eac174,4054,sao paulo,SP
34d1ca11b242c0fee2c834ae8d788566,36415,congonhas,MG
324583d68897f5ddbaf38f6248322176,15046,sao jose do rio preto,SP
96493fab2fbb13a14d0c0e8772eef5c3,5537,sao paulo,SP
d4ffeb15b67e81ff9af2b4252d99fb7e,12943,atibaia,SP
b5d034ac251546e25afe9067f05c1539,6852,itapecerica da serra,SP
8a1ff5c35f6595a73fef4c7b96e4908a,83091,sao  jose dos pinhais,PR
a150c540f572d0fb53992264bc5c10b5,18035,sorocaba,SP
7c1fea10b5b006671d608b1d7c446ec4,18550,boituva,SP
b6e1504972665f739dec4facb9943775,13405,piracicaba,SP
f76a3b1349b6df1ee875d1f3fa4340f0,3275,sao paulo,SP
99eaacc9e6046db1c82b163c5f84869f,14400,franca,SP
8603f0038fe0e52fedd3382d266723de,88495,garopaba,SC
d98eec89afa3380e14463da2aabaea72,90010,porto alegre,RS
ab75b89cc49c9ab3160d0c91565a442a,17604,tupa,SP
08084d990eb3f53af056ccbc1730c8a7,3612,sao paulo,SP
d85efbc8eff2b7adf524e2820569adc8,5268,sao paulo,SP
23613d49c3ac2bd302259e55c06c050c,13660,porto ferreira,SP
87d3c3aeb3ead335511b3ce315eb341e,3059,sao paulo,SP
93b9a99027bd8bd6af682aff18dd19bf,7600,mairipora,SP
0bf0150d5b9d60d9cd2906003332f085,1547,sao paulo,SP
7ecef8194babfec876ca720714327841,13041,campinas,SP
87b4428a334b8f676fd9a7f3bf544fb5,16480,guaimbe,SP
30829ded4523ab9224b93bc49a62c95f,95360,parai,RS
dcb7367a92f5ffb89f1e2152ed260285,17700,osvaldo cruz,SP
513a54369b6a8a6602fcb0e129c6d78d,9862,sao bernardo do campo,SP
5075aaa8404020ae6aa8bf4792099b41,37706,pocos de caldas,MG
d354c38a7182125a748cb10474fe963b,28495,aperibe,RJ
4be9ae93c4fc0f41713d71a4194ee1b3,35500,divinopolis,MG
e0487761face83d64fcada2408959a36,1021,sao paulo,SP
9996ae921c50e8dff411ac69c0b4bb8b,17605,tupa,SP
c3cfdc648177fdbbbb35635a37472c53,80610,curitiba,PR
c8cc60ffd415254af5d9b9f34f32c369,18053,sorocaba,SP
1ce3ae5a399804d1a87e706f8a813c3e,88715,jaguaruna,SC
5f26c1408a65b42a7224cd463bdf3292,86707,arapongas,PR
e59e575a175fadcadf8479e191770425,26210,nova iguacu,RJ
2138ccb85b11a4ec1e37afbd1c8eda1f,8250,sao paulo,SP
83d458c0d6d4f94295d63f091460bd60,29101,vila velha,SP
ef30892870c278497523264be1be2241,14801,araraquara,SP
d5b9a084373da994a6e37f732169a853,9182,santo andre,SP
e9c2dc0dd4ac38448289be644ac94f42,89210,joinville,SC
fe87f472055fbcf1d7e691c00b1560dc,13085,campinas,SP
5a32c398a06c345440bf2a683b017ad3,21070,rio de janeiro,RJ
f46490624488d3ff7ce78613913a7711,7194,guarulhos,SP
4d0041cdbe51b4617d95c70b19decc74,36052,juiz de fora,MG
db46ca7bce82b11f7e247539271fc390,23080,rio de janeiro,RJ
ad420dd0c4f92f8af951ac24b86d0cf5,38230,fronteira,MG
e8b4225284fbb02d16f200513f1f395d,14960,novo horizonte,SP
f61c63d13f7cd800549d5acdd390ae72,18185,pilar do sul,SP
054694fa03fe82cec4b7551487331d74,15840,itajobi,SP
dc50afafdfa325eadc890c7fa42a8f4e,87050,maringa,PR
376d67b61dce0c990155286e7ae486a4,4815,sao paulo,SP
7994b065a7ffb14e71c6312cf87b9de2,29142,cariacica / es,ES
a9415cf907dfa12f9ed18693244f5329,36320,prados,MG
b7d5b4b87af9d42b601865d3f3810bff,88020,florianopolis,SC
7315baebc0572ff220d226283dc66728,13560,sao carlos,SP
4125d9385a25e82d2f72d3a0fd55bc3f,11065,santos,SP
c8b0e2b0a7095e5d8219575d5e7e1181,8598,itaquaquecetuba,SP
38102b031c2a15e54623d711bfc753d3,62170,mucambo,CE
160e4f13fd3a64b1b86807be88b5ffb0,83409,colombo,PR
8ccf3cf69651cc1d8a02c8bfaf3b8568,13504,rio claro,SP
391fc6631aebcf3004804e51b40bcf1e,14940,ibitinga,SP
33cbbec1e7e1044aaf11d152172c776f,95705,bento goncalves,RS
da03c298e3999e9d828591fc2179d109,4041,sao paulo,SP
49383af7ab774e4e8f3000f49c83dc4b,12080,taubate,SP
8a2d12a90e92f012ce5226fc6592b653,81210,curitiba,PR
52956b80ae65fda598f06f6b9943e7a9,87050,maringa,PR
762ed976527cddf02787edba70fffa2a,86026,londrina,PR
7994081388d55b9cf976c050653dd359,1244,sao paulo,SP
585175ec331ea177fa47199e39a6170a,39400,montes claros,MG
e59aa562b9f8076dd550fcddf0e73491,82810,curitiba,PR
e84ad2127668df3aafc6b73531a0beb8,4613,sao paulo,SP
1a6245add4353f18ed55138808906979,9694,sao bernardo do campo,SP
e9779976487b77c6d4ac45f75ec7afe9,11701,praia grande,SP
6b90f847357d8981edd79a1eb1bf0acb,7152,guarulhos,SP
48328ec9a579151d9cc6a86d4a59336c,92310,canoas,RS
73a63f72308aa20a46f4b1632018f196,82510,curitiba,PR
f62d7bb4a613ec758a03342d46b580b2,36570,vicosa,MG
252e76235acb79183cfca6e34f13337d,13090,campinas,SP
7c5b05cbdb5542049f38d90d7815b97d,5201,sao paulo,SP
db4350fd57ae30082dec7acbaacc17f9,3126,sao paulo,SP
845e8036c3f7bf62099352f5ed910240,21041,rio de janeiro,RJ
712efd3b68f9686dc856b84abd0f21ae,82130,curitiba,PR
3364a91ec4d56c98e44174de954b94f6,76804,porto velho,RO
b00af24704019bd2e1b335e70ad11f7c,40130,salvador,BA
4324dd16853115efb0fd9d0d131ba6f4,13720,sao jose do rio pardo,SP
0a198e95d32b1be2da9424c962a6ebfa,32260,contagem,MG
d1a1b40ec554c593a1a99366746289dd,85501,pato branco,PR
55a5b51f93f2b70ea513f5a047b0262a,36301,sao joao del rei,MG
6426d21aca402a131fc0a5d0960a3c90,14091,ribeirao preto,SP
8a432f4e5b471f8da497d7dc517666e2,19042,presidente prudente,SP
da3fede3469bf49b7293ce3fc45b294d,8743,mogi das cruzes,SP
c092292535a57dacd95a8765f5518f87,26600,paracambi,RJ
20a8b0dc55da94fe74d112082427c84f,13312,itu,SP
bfd27a966d91cfaafdb25d076585f0da,13930,serra negra,SP
fadb07c842a2aef5d5a676b85f220e71,15052,sao jose do rio preto,SP
6b15924333bd1a741595fe981ea04822,9541,sao caetano do sul,SP
1c83418358f249c9d6affa52d579db0e,1420,sao paulo,SP
04e38a233f726ef161074ab1c9b0399a,1239,sao paulo,SP
1b4b28463457a256e9a784ebe2a8f630,13418,piracicaba,SP
db7ed69a53aa9fb1c01930ba54a88bbe,13820,jaguariuna,SP
f664f98bfda2eaf266a23ff144e7a872,4001,sao paulo,SP
7ade73f1b9b4e965f9009a4c3a7e2c15,17051,bauru,SP
a369d693961cb93b61ca2cc518872a85,15081,sao jose do rio preto,SP
fb8904a8ea99f8831b64ce27db2c1765,9550,sao caetano do sul,SP
2ef086a599b597572aca4433b7ed6b3d,89256,jaragua do sul,SC
134285d1f41da5c13a756ee8142c8a4e,2523,sao paulo,SP
9ed65337433adfbedefd23dd76eaa494,5462,sao paulo,SP
aec99834ab5d38ead22766ada8497e87,83411,colombo,PR
b8578d2d823bd8e251f6fdd02b40902d,89069,blumenau,SC
d9d43faf741ceaa8da52fdbb81d9e0e3,36010,juiz de fora,SP
964ff64dc05b13811c6d0f41e0aa5f6b,4154,sao paulo,SP
96e5dc09087bad639b4ee193104ec2e5,28660,bom jardim,RJ
24c1de8d9551c0b4fbc53317d53efda8,58385,serra redonda,PB
0336182e1b3e92f029d5354832045fdf,14940,ibitinga,SP
c03121937e54a93fcc1825c3098bbb6e,82800,curitiba,PR
b87a7ea0c30fad2dd6781b74a0064859,4133,sao paulo,SP
84c945f15571830c1a91a33978e94009,2851,sao paulo,SP
2d378dbb39815785238c0139c7647fb7,89240,sao francisco do sul,SC
0b0ddbc7b9d9584f442c7ac92b0ff6c9,7052,guarulhos,SP
51209b446b2073894bdc0face6c73ffc,29104,vila velha,ES
5996cddab893a4652a15592fb58ab8db,19010,presidente prudente,SP
aa8af66c623d7d544dfe4bb85b5ebe3b,32672,betim,MG
1690cada046eb7e92c12f98b1f8a8167,1303,sao paulo,SP
385799a1cddbd26dfeb9157356a42282,4676,sao paulo,SP
42b729f859728f5079499127a9c2ef37,3910,sao paulo,SP
556a6409838156ea299c9d1f9e2dde43,81200,curitiba,PR
179d859f51292aac5c10806a356f7af9,9411,ribeirao pires,SP
934ed5cd1b9c1c7382d0a94a94b9e639,81070,curitiba,PR
be3b4b0f050a6aa1b2d901c4b77e979f,84430,imbituva,PR
6806dad1da97bfb5a9038eac6881f706,83280,guaratuba,PR
94231344608e603693b0a8891143f65d,91520,porto alegre,SP
446cc09cdbb130904da114e807dbec40,5615,sao paulo,SP
47efca563408aae19bb7206c2d969ea9,64033,teresina,PI
00ab3eff1b5192e5f1a63bcecfee11c8,4164,sao paulo,SP
71271995e85f5b8530be99ed54a91b89,91360,porto alegre,RS
a435b009cd956ea60748b5cfbddf2e24,14406,franca,SP
11938fcc75f6902fea1d0a6f72b54a57,89900,sao miguel d'oeste,SC
9b76ad3d04236f76bc71c59470305e13,18550,boituva,SP
d7ab82074b5f1dfba46db123df101bff,12941,atibaia,SP
9c0e69c7bf2619675bbadf47b43f655a,12230,sao jose dos campos,SP
94d76e96eedd976258cd3278ce56d5f2,18132,sao roque,SP
52f976b17ea7f2f087f56dcc419328f6,86820,california,PR
4e326052e5dbba8adcd512f3450a307e,8020,sao paulo,SP
3586b8580d9c917874e053a1bb37b5ff,14802,araraquara,SP
6edacfd9f9074789dad6d62ba7950b9c,7135,guarulhos,SP
52831e5990d0771cb4951d6f12928167,17600,tupa,SP
9e7c5f4d7770eab65738cca38f9efccf,2562,sao paulo,SP
4677a5437afda5fa7140b927b07be1cc,84920,japira,PR
3e8bd881d92466e63ba9e3e809cd3c50,20751,rio de janeiro,RJ
4a1917ef994878940e1fb03eeb787ad7,70610,brasilia,DF
334cab711dee080b079fa5779b584783,9190,santo andre,SP
9dd59e43f0c9f0553244e8f9c2fb247e,85851,foz do iguacu,PR
ccf8813e5a7d6c84d865cd38bfc2b130,12080,taubate,SP
8d956fec2e4337affcb520f56fd8cbfd,9780,sao bernardo do campo,SP
e5a3438891c0bfdb9394643f95273d8e,13483,limeira,SP
f9f68daa2af419d38f745478bcb3da1a,13180,sumare,SP
138dbe45fc62f1e244378131a6801526,2215,sao paulo,SP
5058e8c1e82653974541e83690655b4a,8583,itaquaquecetuba,SP
cd2169d9f31ff6fbb9ca3373b0c9e354,28633,nova friburgo,RJ
15aec03fe4cf30dfa574cf550f5ff5ff,21862,rio de janeiro,RJ
9674754b5a0cb32b638cec001178f799,4438,sao paulo,SP
c161d1327ebc3a156c09582ab2f59f6c,3521,sao paulo,SP
4d232b78ab7ef10393dc3807d827bc0d,30120,belo horizonte,MG
23ff42c4bf1f8f16cddb19d8b972974a,37975,itau de minas,MG
d3dcf0604eabf0224fbd5948b5e02f69,3654,sao paulo,SP
49067458c68f7701fd334ce326accbe0,36050,juiz de fora,MG
dfa0c4c6229ab200a4a1336b4d7128ff,88085,florianopolis,SC
35281d148dcf7134bae913c57db4e6da,5171,sao paulo,SP
76833248bbc0e65a0293ec62023e4396,16200,birigui,SP
48e5ee06fb2dc74df1c711a9b6dfac2a,35540,oliveira,MG
2cb6eb1b7185064167657fa09f541105,34710,sabara,MG
0f7eea709efdf942b5f95c7516dbacd7,19865,pedrinhas paulista,SP
54583ab379489add547fe47b628db589,9810,sao bernardo do campo,SP
51e0557bc7b86de13e946c60ee91ce39,31510,belo horizonte,MG
0bebbb2cea103a4a020c95d43fd7d754,2515,sao paulo,SP
9da1ca0bef29ee170e541927a5aeabdc,15500,votuporanga,SP
6c7d50c24b3ccd2fd83b44d8bb34e073,19025,presidente prudente,SP
3faf68a3b0af94b10bac70d86077be49,13825,holambra,SP
05feb94f19d094d4b0f9281f0b1d4c99,8752,mogi das cruzes,SP
f650a9708fa1bab22bdd8d3a818cc415,88901,ararangua,SC
5cbbd5a299cab112b7bf23862255e43e,83324,pinhais,PR
07d75e33f2750d97d467fb57e4dfdd8a,2117,sao paulo,SP
8a8835a43bda99fd37310ad76c457510,9540,sao caetano do sul,SP
ca3bd7cd9f149df75950150d010fe4a2,4361,sao paulo,SP
323ce52b5b81df2cd804b017b7f09aa7,3306,sao paulo,SP
ebd1417732defaf66c50b5a800eb293e,86047,londrina,PR
76ea5315acb3f5f7ade3cd261faf922a,4213,sao paulo,SP
4b1eaadf791bdbbad8c4a35b65236d52,14092,ribeirao preto,SP
4cc43a222a0f94910728b62b97a8c5f8,14026,ribeirao preto,SP
bc503e244f187939d10c92a5c8e378ce,16200,birigui,SP
b6f52e346160519c24a23af05410ad32,1254,sao paulo,SP
70125af26c2d6d4ef401a1d02ae7701f,74435,goiania,GO
c84592044b180dec206770c38603814b,1026,sao paulo,SP
1caf283236cd69af44cbc09a0a1e7d32,26020,nova iguacu,RJ
ba90964cff9b9e0e6f32b23b82465f7b,7140,guarulhos,SP
5e9f5bd34e0830569f05c9d4f56e04a8,90560,porto alegre,RS
15fa791d5e017f66402dc28c44480657,3307,sao paulo,SP
20d83f3ef0e6925fd74bfd59170babf7,2804,sao paulo,SP
59417c56835dd8e2e72f91f809cd4092,13480,limeira,SP
a13580f0e8f782b7a543885a0ef99f08,22790,rio de janeiro,RJ
ccada0ef508e698917a6eab263375905,85948,pato bragado,PR
4bde6149c15cf7e177b36fa060dd6de8,99500,carazinho,RS
fe1bbc5feda5c8979a8a1b3b2512d5a6,38680,arinos,MG
23a0ffca143a15b9b5bbdb7d552f626a,13520,sao pedro,SP
32b8764b4ef628b53608fc34011fcc13,88504,lages,SC
e7df4cd29ab5abab70fb0783ddb53987,4122,sao paulo,SP
0432ead42b6c8a0bdf68154add917fdf,9320,maua,SP
7e959205cebc10adefcb331f934238a4,1223,sao paulo,SP
2a261b5b644fa05f4f2700eb93544f2c,13660,porto ferreira,SP
f680f85bee2d253556ac91be391d2c82,6365,carapicuiba,SP
3785b653b1b82de85ab47dd139938091,85640,ampere,PR
d379f449f2a3b271bc01c0782020f705,35500,divinopolis,MG
7ea5bfa6c340f58f8e71fc1f0412b0d6,30180,belo horizonte,MG
dc120d932ddf9d4dfb6fd68beefda622,83010,sao jose dos pinhais,PR
6902157ee16728322d61a1321fa79e58,1026,sao paulo,SP
f3041c2e75ec683697a6a5ea82192210,35680,itauna,MG
c54679b132454625907c773d273d4126,11443,guaruja,SP
d26aa40b90272d4843d63be7c1462c8d,3065,sao paulo,SP
a2fa0bdc798ee84cdb08281337cf4fb6,88063,florianopolis,SC
bd697db56ff8e7c9cd1abeb7f72029b2,3533,sao paulo,SP
2aafae69bf4c41fbd94053d9413e87ee,91901,porto alegre,RS
483ca627d131e18f988349b1655c0acd,13800,mogi mirim,SP
1a3df491d1c4f1589fc2b934ada68bf2,89224,joinville,SC
e81e1f9c3e762e620f3fb60a51499e16,89520,curitibanos,SC
4170f6a9367e6b5d6401d03ce6d54569,71906,brasilia df,DF
4e480be820e37de1444325ff358c9296,37410,tres coracoes,MG
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP
3da38366e7bd9baf6369071f782ecdf0,60346,fortaleza,CE
e3e290b38963293022cdcd6db8328103,1403,sao paulo,SP
70b52a4cfc823994561b00bad161b4ed,2727,sao paulo,SP
c1552b1dab6e6f760950368ae61fb600,12215,sao jose dos campos,SP
596849622429351f47b32e6cae1055ff,8710,mogi das cruses,SP
e6ffc9ac6a7adc9d16a1cfc2286dd546,2565,sao paulo,SP
bf0045791395e66460eb04749c68672a,4256,sao paulo,SP
718539d38d07dd351c76db862760e2e2,13088,campinas,SP
b76f4d90e85657a240495c876313adc5,13185,hortolandia,SP
979e9f8b5b39dd243a2550c8b05aecf0,4160,sao paulo,SP
22a23e5ac7061fc538cc2a019afaaf16,30310,belo horizonte,MG
0b90b6df587eb83608a64ea8b390cf07,87025,maringa,PR
9200e6ce317b67196b6b0bad4d4bd567,20771,rio de janeiro,RJ
4c60877808f4318ef1107fbeb8f89afa,12940,atibaia,SP
3bb32fedaa74e4ad20f4ce067733bd31,88210,porto belo,SC
ae8bfdbf1c2a2a2dee92d799db0a31c6,85900,toledo,PR
1927cdb9fa74f5270097f6250e8e8f34,17511,marilia,SP
8a87611c08849ffeeccab52aa798b6c7,82940,curitiba,PR
679769a98cfcc6da877c8486ff1c13f3,35162,ipatinga,MG
acf974e4d5950ad143a247471b831eb9,95059,caxias do sul,RS
