order_id,payment_sequential,payment_type,payment_installments,payment_value
e7df3fcd195fafd25a46f580fc96c9f3,1,credit_card,3,30.09
daf7924c5511a9ba51d2fccbf42305be,1,boleto,1,70.63
2afae7f170a9a4b132f5d26a2aa53feb,1,credit_card,3,161.54
32b1d3f7e7a0149ea3c10792131839d5,1,boleto,1,85.23
b895ff08d9469500cf3c3b1ebdee68f0,1,credit_card,5,97.71
ae44f114faaadcc8fdbcdda840ffee18,1,credit_card,1,160.54
b7e1823a1a3137ba666bef3dfbca19dd,1,credit_card,10,383.25
4ffaf2cdcc432ea3cd8ae0ab7a789cb0,1,credit_card,2,148.8
de2acf01121628d8ca0b8c36ef103bd5,1,credit_card,3,39.01
3b715ecd6add927d4a2634e826487231,1,credit_card,1,126.43
41533c74e757d62db485b5053f8a2314,1,credit_card,5,109.31
9656510a0f73952b9c305fe0bd264056,1,credit_card,10,136.04
694c92324234f0d098a8766d1afa8449,1,credit_card,1,91.66
8c9210b604388d38e4ecc5eea3c06b12,1,credit_card,4,63.62
4d75d08bc683f9d7e7bb230a401a2165,1,boleto,1,114.63
8ab08a832f16966f270a9bbffe395cfa,1,boleto,1,82.77
1a4bb746c3efa60e5a9e2203b3a94eed,1,debit_card,1,134.91
6abaad69b8b349c3a529b4b91ce18e46,1,credit_card,4,57
6675422f9d49e8525401bd2a643110b5,1,boleto,1,150.99
a1ebec3b404746545a11186a23a88baa,1,credit_card,3,35.14
0c6715b2f888887f2ab9c7d6e099d38b,1,boleto,1,72.45
52eb8ce94864a3bb1be410a545f9ed4c,1,credit_card,1,29.33
47e7aec6b627052a790799a108676129,1,credit_card,1,59.22
8f4dff9c7bdbfd26aee6064637637f24,1,credit_card,1,56.6
a247dd396d56ff49f7b4f4b8f9139f5c,1,credit_card,3,162.39
a2c0b2415d93b4f58c27e69c87035638,1,credit_card,1,111.91
5691d5b2dc401642dfe8f226d5bff11a,1,boleto,1,61.89
4a91a1ba7768e400ff40aad6730251ed,1,credit_card,10,249.08
8fd1ec4ed9e9e7107a5a1b5d4d8fb209,1,credit_card,1,106.87
b2127a179063646c6e1e80f4617156fd,1,credit_card,8,1173.84
17b296b73ebefd6213299342b09f097f,1,credit_card,4,94.76
1ea761b9a18c1852e0121350bee432a5,1,credit_card,2,86.02
8382255ca7fdc3ec278ab4c83aef9122,1,credit_card,1,92.9
7888c674da87585ee031e3b68a377499,1,credit_card,2,54.79
bd51fae4e79d90bca958267d6e6bee30,1,credit_card,2,145.06
ccd2795b4fd33757b039fb15b8a12109,1,credit_card,1,86.04
76020f0be1e0d6421959f71f724f5048,2,voucher,1,50
12ca240539e7029e0328f0a410c12ad1,1,credit_card,10,297.91
84aa61a900410cfe26b57337d376a1ae,1,boleto,1,44.45
f72e1fcd8c83f302bbb4a322b118531d,1,credit_card,1,37
7f579e203c931f3e8410103359c6d523,1,credit_card,5,118.35
06f539e73d3a46feae1fa4667cc82f98,1,credit_card,5,56.78
c8437ae2370954848655235ebb274b59,1,credit_card,4,57.97
19e985f2f060675c813b7c9d094cbe07,1,credit_card,6,307.43
69f406208d475c59b72a2b884f26c2fb,1,boleto,1,26.89
9edb25e5937c67da7b99b6a60b4aae70,1,credit_card,3,245.15
2cb80b6bb30641c14665e1bb8a910872,1,boleto,1,30.53
a15faf55395d2eb26441175d360c6646,1,credit_card,2,262.02
cf5e115a19c54f0457aa4c00fb88ae63,1,credit_card,10,245.11
e680246ff33f65fe221f0e11128a4778,1,credit_card,2,50.26
f0ec139085d460fe9fca9c92c1690522,1,credit_card,1,65.94
6925362849d6fe4c2f5ffe3845b09b98,1,boleto,1,78.2
c10cae5ba4cb39a32bfb0fc880160cfc,1,credit_card,1,23.68
b76a5ae2b022043f9a47795f7ba9b763,1,credit_card,7,385
6bddfd31724ffefa23146e21bd173ef4,1,credit_card,10,251.97
0fc2805c054f060f9b7db454927b5024,1,credit_card,3,82.7
f651e8c2795e4c1c5d57d80aef065441,1,credit_card,4,154.12
97bf8b75ec5d43d2959e1bcc0c9b1fce,1,credit_card,1,20.39
a3c65630607c982f54a3df86ba0ba76a,1,credit_card,1,21.4
30fd7baf715c4bcd55f1a39c84e56b1d,1,credit_card,1,41.29
735bc2d45e4bdd62494d80bc7dbcdee5,1,credit_card,1,138.22
e1143a99ea4cc1bd3a625b3501484dce,1,credit_card,1,28.03
1ce85b529629489a217458d96a9ac0af,1,boleto,1,62.59
d0b4c30f45087d9a9114b3cbe87aee63,1,credit_card,1,45.3
09cd0ef00759c25af3a62b31366074bb,1,credit_card,10,109.12
b802f0437c5f5c60cda55e03b0a84902,1,credit_card,3,32.09
e099ad1acc21f0abf4a378d865bc98bb,1,credit_card,3,171.87
4da0b6d6c8c1ecb4588a756d5e2d2f54,1,credit_card,10,607.87
b1e7caa2d22ccc061ebfed60acc21b34,1,credit_card,10,270.54
16e51875d15c3c8ae1f48c03b5db49d6,1,credit_card,2,22.29
cd302cb2dc6786acab6add1e4867c38d,1,credit_card,6,335.98
0d29aa08fa516b98d8668e1eb4a57bdd,1,credit_card,3,225.62
735cd7df0237de24454fd5b5b4195515,1,credit_card,5,124.34
b2675dfd21a0a28ce21911879651b4d8,1,boleto,1,110.32
9b284ead0b827957b9e9ee5f48128bd5,1,credit_card,6,66.44
c7b81b11d2fbb30b6e215611ff0fdf15,1,credit_card,10,144.76
28889b0ebcf51e11d33d3b8913ec4780,1,credit_card,1,36.1
8b1dd2533fbec1b2a1db8a602791dfcd,1,boleto,1,73.34
f221e96b7de74d489ab306e560fb83a1,2,voucher,1,250
8912714cffbe195a053e461728955065,1,credit_card,4,171.13
efa8ce996bb690cb0a1b1201374b4445,1,credit_card,8,659
c679e1baef76a7cf123dc697fe11c7ad,1,credit_card,8,107.78
a28ddb8374055bd8000ae0b1d8526942,1,credit_card,5,156.92
85f264b7facc04c8e6a719c30eb273bd,1,credit_card,1,87.26
3fcc23281e8679bfb293a37d2fd3eeb8,1,boleto,1,39
3c8d85928df4e2df17662f0d9aad6027,1,credit_card,1,53.85
ba2f2f4bd29ed2679295a4c10cede333,1,credit_card,7,147.15
f162b64870a8b725213ab6ad3007bc6f,1,credit_card,4,45.09
9579eb9e9bead64bf62f5167da64fab2,1,credit_card,2,49.33
f081180e44957b00bf43b18a823e8819,1,boleto,1,70.63
3b2ca3293a7ce539ea2379d704fa37ce,1,credit_card,5,184.87
c3297de5d87bdb1364601547517e83b0,1,credit_card,3,35.14
61b5e339a1a45b4d6eb6a2cdf40da6a4,1,debit_card,1,77.89
7f4fc954dc46f105335b49a80acb1f7c,1,credit_card,8,618.6
a33d16c09dd48c17ac858d779e6127a3,1,credit_card,4,46.84
52463ab7b28436f48c3ae2a48bc87ef5,1,credit_card,1,7.5
0d73da8896404cedc9b3a6e25e6d94b6,1,credit_card,3,858.65
af3ce7727ad453e9df1d3b9fb874ba3b,1,boleto,1,87.7
6aad8a16f17436a086a9407258c150a4,1,credit_card,4,313.86
ca4c4373c93ec75ed15c1dbd97278ddb,1,credit_card,3,160.51
94726dd6ee359e6b201305165dac1d5b,1,boleto,1,46
6c6971df6cfa20527e3e3d32aded78b1,1,credit_card,1,36.85
447e8aceeed0daf26dc6c021e72b73ea,1,credit_card,6,84.23
0cbfa7741e21d7a732157a50ad8381de,1,credit_card,8,101.5
5ee25db3905647605d30aa9aff44782b,1,boleto,1,62.99
dcaeb1396857c15c0cba7456fb469c3e,1,boleto,1,139.62
294e00584d3afc45c9a512eb21c66fe2,1,credit_card,1,37.68
d2e26ed6c0129169db27fba17e2c9c75,1,boleto,1,109.97
4724d70419b2219c68e4ae60a03738f7,1,credit_card,2,135.73
feddddfdc57fdeb9137220406b82439a,1,debit_card,1,128.94
3c34298915dda196e053873162f24bf4,1,credit_card,10,275.46
4e0158c628911a5f52cfbc38242c0d08,1,credit_card,1,36.69
1f48aeb449520a42d9d2e7e1783e5a55,1,credit_card,2,21.04
ad22d501d12b05b17afda08f06ce8bfd,1,credit_card,2,37.23
951465eab40f27ad0841ed050ba48349,1,credit_card,1,28.2
84253562834802051b3ee018d7daecb4,2,voucher,1,9.91
82f2c3e9aac31446ce4f3edd3a876f8e,1,credit_card,1,18.17
f4c87e038db78ef275deab58f19e5bd2,1,credit_card,2,72.99
42c146c7d76c003910cda3357aeb754b,1,boleto,1,27.89
03ea970e60ecfa4b84a69ddc665262a5,1,credit_card,6,132.57
8bacc2f32b92ef5631a9c135352efee2,1,credit_card,1,5.3
31c728d11563b29a76dc77a51634588c,1,credit_card,8,358.44
cf0e37f46e8d7069a7488a26233cbe8a,1,credit_card,2,106.87
0204196a1fd266bdc00356eb791b4516,1,credit_card,2,133.28
54756c47d5273d8188b9e581f19822f1,1,credit_card,10,560.24
c05d6a79e55da72ca780ce90364abed9,1,credit_card,7,302.52
95a7461400781a93765157b8f5fa2b6a,1,boleto,1,357.13
59c0d4b067270f98e28b82c5ce59db9c,1,credit_card,1,97.44
ead9ba9ae78cb9568101cda32b516dc3,1,boleto,1,203.67
b8ec4e11fac601907005c18a78ccbae7,1,boleto,1,77.77
1e3ce42424fd2f55a6ec734f9e63f041,1,credit_card,10,331.74
5bf226cf882c5bf4247f89a97c86f273,1,credit_card,10,246.36
4509039a1ebb56dc11e06c719432b76f,1,boleto,1,197.06
3c58bffb70dcf45f12bdf66a3c215905,1,voucher,1,2.26
b6d67e1b245f18e37675b27ab9aee7cf,1,boleto,1,67.39
f19584f0d2c7cbccc05621c23dee5cb3,1,credit_card,5,57.88
ae51ca5d283359defc7f5ff6f471f1dc,1,credit_card,5,111.6
f7d8cd54dcedff57206bb219f1edfb5a,1,credit_card,4,62.38
80b0d3793468761fc92ec09064ef6223,1,credit_card,5,155.63
fb160817be895543f88cd2eb3d7b1946,1,credit_card,3,153.32
d5a2d5dbc8d728f724b8427dae1f97ba,1,credit_card,2,63.99
b0b2c1eac18964a383e18b20e718e806,1,boleto,1,105.24
7e994fde493b3bd44fa065bcf39fe904,1,credit_card,2,123.82
5d8614cc1b5fa0f33976b87215bbdb0c,1,credit_card,14,417.45
cef5e3ca97aed8bc63fe5f55a26633a6,1,credit_card,2,77.57
43e22b919baf176fe28fb243217cc90c,1,credit_card,2,121.04
d133e52fb7806aa87cec35e47a1d06ce,1,credit_card,1,117.08
ed9a3a6d2f841f665754521774ccfaf2,1,credit_card,5,263.47
6ac559b49cbb0d6d7c3eb071891785c7,3,voucher,1,20
3d7843619ba9dab89ba9aa58cfa11e31,1,boleto,1,103.55
d5a9c802f335dab69b88e69434d0dd43,1,credit_card,5,97.24
d3d77c4984354c4bcb02fb10f11b7a06,1,credit_card,1,67.29
09be8ba0b5c0e3195ef77302707a192f,1,credit_card,10,488.55
f5dbaf6c0097869f39c165f8677540a2,1,credit_card,2,61.75
4d920656159629630f3cca4092065c72,1,credit_card,1,22.44
bd7585a77f0aa76b3775bb68fb293356,1,boleto,1,30.81
1dc00931526c6633db6df2a5f862830f,1,credit_card,4,107.74
9550c6dde457784adf6688cea59cd6b8,1,credit_card,1,27.88
9b31411d9c1c41009017a1c0a06ce069,1,credit_card,1,24.1
94f039fd9c674f33650e01915dd3dd43,1,boleto,1,125.23
87088bdc1540ebbba402377ce8cfbbb6,2,voucher,1,96.71
c67941b4ae569566ad69104332761988,1,credit_card,3,290.72
f436f6d14054239efee21f9df0605039,1,credit_card,3,207.8
7513aa221a63febb0ca189d24474e893,1,credit_card,6,103.61
6926348e098b0414d25d5d773475a8fd,1,credit_card,1,27.85
d5bf932dc17620661df0eda27c8fa1f1,1,credit_card,1,170.72
f8d1f879af678ff6582adada493313f6,1,boleto,1,237.07
99902f632e0a578e6995f6291e0e6cb8,1,credit_card,3,84.54
4c7913ea20ceb4b0a837e48b8b29c4fe,1,credit_card,1,69.34
157807bc5bce90ec70c2ace65fe8e394,1,credit_card,1,35.77
bfee0e661250e978b89fa43a909f038f,1,credit_card,1,75.25
1e7f171b11eff2ba0ffbf95130c2f18a,1,credit_card,1,52.77
0532db7075ba24a851a342f08d0e0b39,1,credit_card,10,213.41
4f281ef289adc50c1d9b0e5268a71354,1,boleto,1,71.65
f3100bed66fcc67bf69111059a3aa4ac,1,credit_card,8,91.66
21c4eaa80017bdc1e03506f96acd248a,1,boleto,1,125.23
befb5a47055c761fb52d876ae90724b6,1,credit_card,2,170.7
e5719cfaa683987b3ac4bdcc0c5c6a46,1,credit_card,3,48.08
75e0a6d2e57dd8ad70355c1b44acdde4,1,credit_card,3,975.44
a512132380fbd3ae24feca8ee9512efa,1,credit_card,1,159.12
6c7481b5566c6a3821a91a05b0f9f7c8,1,credit_card,3,74.49
1dd62cec8f15d977f5662ee87d9aae02,1,credit_card,4,220.71
1491421ac3483cac70a09399f5ea1556,1,boleto,1,173.85
191c7fa4da1a93f10fd41e2cd46e9af1,1,credit_card,2,64.17
24caac929f6281eb55ab38103cd821fa,1,credit_card,2,112.71
cc3d4ac8f11e38aebf094617bdbe0fec,1,boleto,1,231.74
100ba6d6b73b6ff81956ec722bc10fc5,1,credit_card,2,146.66
ff1a118ab3b997d4c3f8ffad8e6734b8,1,credit_card,5,148.15
80a2390298a9aa384d2f36f18e5e4f45,1,credit_card,5,95.22
308d6f3a55688463299b7763b12bfbae,1,boleto,1,31.34
3088f0b4bbfaed202d378b70e289542a,1,credit_card,2,163.48
de8a2818f7fe963e53d394e7848bc9b2,1,credit_card,8,84.62
f12ef7eed107de3791b1db5b8cd4852b,1,credit_card,1,41.63
68986e4324f6a21481df4e6e89abcf01,4,voucher,1,19.06
f4829d4aec1e7ce6d1f88c4eb8086c3e,1,boleto,1,349.99
2e212e37333cf24f1acef20a298f38c6,1,credit_card,2,205.29
78f74e94c8a2cebb5d569f483d54e8be,2,voucher,1,12.28
c36e2db3e1489ff9c460ec23cc65af44,1,credit_card,8,169.78
131c0d01eb2028569a7756743f8a6e52,1,credit_card,3,138.15
b65589b94530126b587553d33874aaf7,1,credit_card,8,113.92
6856cecc107b0c5ddfb732c3b370b0d5,1,boleto,1,237.87
e92495a2d1ba8587502a3cb99e5325e7,1,credit_card,3,271.54
7ab1a9babde2a1355e3075d07ea895e3,1,boleto,1,35.19
48362159589d43095a14bba680682780,1,credit_card,2,108.05
0c4e23cb9c6ec62bd75c1019d58747f0,1,credit_card,2,55
4089dcf1cbb89bc02b04c143c7dab499,1,credit_card,2,636.46
a467400c8e1765c5245eb8c9839a27f8,1,credit_card,1,133.5
2deb17060fc1ce18a85eba953ddcdeaf,1,credit_card,1,35.86
afd02669bcda281a6a9a153dbcf60e39,1,credit_card,1,46.79
2459807af0cad1161d053ae93c170398,1,credit_card,1,55.62
f7a4be4d6edb66bd0e62e91e1bbc9061,1,credit_card,1,66.99
b765555cab4620de41a7714fe7359249,1,credit_card,2,114.79
3d894f368ae702ec71a9db9d4d21291d,1,boleto,1,132.39
ea77eb4f349110679bde0e77541dcb2e,1,boleto,1,137.4
823e6849ed0014d669a9f8c6f7215c5e,1,credit_card,1,96.32
a12c7cc529c689355b84f45a8992971d,1,credit_card,3,94.22
12ab31863d076fffc0578c5556082865,1,credit_card,3,388.56
317e2a850e41487363a134bb3369262b,1,credit_card,10,281.12
04782e9b6da0d4326e534dae5dd3e09e,1,credit_card,5,53.22
05dbe6bf3e09d4e05160a98d0a926bb1,1,credit_card,2,173.92
61e6fd152ceacdc37b7cacb713e73f10,1,credit_card,1,145.56
4cc479c410cb824d577fb1a31af7b002,1,boleto,1,112.71
00335f75ea6a4455b524a8dd177067f5,1,credit_card,4,177.01
547b3596c03dfad1b87305e9c5a554c2,1,credit_card,3,124.93
ef99f25a4dd935f92a388af905f868d1,1,credit_card,2,71.14
974c26d25f3764b5acde8a0b556843be,1,boleto,1,103.56
91d4539b388eaa6cdb58342954c42c5a,1,credit_card,1,86.08
fbe61ad65fab58d509a6785653636a57,1,credit_card,2,92.99
fbe768ef510412dd02e7f6a28504ec7f,1,credit_card,2,179.32
a150844c1dfa605f925885746f98fe55,3,voucher,1,57.69
a03f26d6437188462f6e42f098b7e7c0,1,boleto,1,55.29
98573bb494103800f6790b57c1357ba7,1,credit_card,4,265.64
9fe292254834c701a4b05deafecba7b8,1,boleto,1,33.65
379c468e2dc90ec7cd68bacf13ecca13,1,credit_card,1,42.86
11bd5b514c1e1b6a737ed2fd95489424,1,credit_card,2,139.8
b39ecb6c0af8f006d1bf639d962fb92e,1,credit_card,4,77.11
ac2242227b286f0901eeac585ba06dfd,1,credit_card,8,323.68
e748c54b8577378ff4ec891345c9b884,1,credit_card,1,48.79
8210bb31459a84e6b7e5c42367d1c127,1,credit_card,7,74.32
c2efd7dd7ea9e5bad9dffbb89653491d,1,credit_card,3,67.53
6976421e858af2e4b388ccfac68236ee,1,credit_card,1,37.91
06375e8bcbe64fb1da3b499fa42a7991,1,boleto,1,1981.22
4acae38053fac34d667306b2de1445ee,1,credit_card,3,183.32
a640d10af396f0aa5f1c751f1f976bdc,1,boleto,1,43.71
18f4178d9b3c33fa79c1a0d5eb214023,1,credit_card,4,305.89
524a77411e47956b583e344545abf653,1,credit_card,2,407.69
417d2c0b5fb1f2aacd28ed66e8b9c194,1,credit_card,1,102.4
6c2332524797ccf47797e85207250b4a,1,credit_card,10,481.96
58829394980c3e52afb649be7d0e663a,1,boleto,1,195.91
27eebc49f55d8e9b8192f11c2570d6f1,1,credit_card,1,11.63
8cc98854c500c9bea08c5f4be4a4c28f,1,credit_card,2,64.3
2b101e802b6712f2fc129966a2c518fd,4,voucher,1,15.04
cbd5da59166957ccd5a0c52607f2e98d,1,credit_card,1,33.17
d4618e481090308279190e070dfc3c4b,2,voucher,1,50
164edfe5bd700da6195bc453f107dc17,1,credit_card,6,188.51
489e9a78bc86403a43eed56b15c7c266,1,credit_card,1,77.89
1f940fc941da73865323a8c30e2871f0,1,credit_card,10,123.42
fb08991a4d87f7fb84cd0dadc7399850,1,credit_card,9,99.34
60e27e3758187b1f68dc2784f5e6a9a6,1,credit_card,3,150.74
0cda3f4a118f3654ee4e487e867fa036,1,boleto,1,106.87
a9f7beeff5d3fdb2859b22c0dfde51ce,1,credit_card,4,254.22
059cd34e948c8025e660c89c0de2d792,1,credit_card,4,76.36
758f87ed332796046d9312299cdf1e5d,1,credit_card,2,35.86
0205c3dd6f4d8e348ee72fffd114fec4,1,credit_card,5,74.67
098a083175759c53525b6288a6e46119,1,credit_card,2,26.28
4fb497a94478d176225d6cb62333e296,1,credit_card,6,148.15
7cefff4bf786909dba88110841d3b39c,1,credit_card,6,61.88
b0bfc6d0d1a6a935d526a495cb223d3f,1,credit_card,2,86.34
aead701d8d2b9b7c1fa1a3aa963fc577,1,credit_card,2,199.52
7ec1e3874c69a513e785a5b0cc71dafc,1,credit_card,1,46.71
fc7c515dffd4c3841716ab3f51ba3bad,1,credit_card,1,83.11
7173f9c626f3e26e9c4c0033ebffe7d4,1,credit_card,5,138.93
fbacbe04cbdc1c9aadf3409a9aa1e9a0,1,credit_card,2,201.79
ef37efcd7c68d5d876772184772a1ea5,1,credit_card,7,170.78
9843b547a4604774985b674a0876c87b,1,credit_card,1,144.36
a68b3ae8450a14f9ba0cc1b53574af62,1,credit_card,10,151.63
f7c061a1028ca02063801272ba6297f2,1,credit_card,1,76.09
cbbac32b13e7fbbcc8e815705213e1e0,1,credit_card,2,117.51
99f6c1d7b0c56f9baeef70fd96baeb2c,1,boleto,1,27.35
70b14d661add0cbde2c7f5288e5c531b,1,credit_card,1,95.65
a80d0a163fe3b7a1b2b3e9a5f5453357,1,credit_card,1,161.52
a3d3f48cf45e81344a235255f2dd9010,1,credit_card,2,86.15
68a36ddf13d6fcdd7ea00d9ce11026b9,1,credit_card,4,142.66
b445d4e5a6d99bba5e51592e7263b560,1,boleto,1,97.63
ffdee14e5cab83563d890d93e1d16f74,1,boleto,1,40.46
375c5afd2ca7bebe7227faae4dd01aa9,1,credit_card,2,56.9
3bdebe4ea3f450a5d8f6c50f1771c9ef,1,credit_card,2,140.08
162cf02f9877cddb71e0bb217b585128,1,credit_card,3,70.27
dabaa5a0b44ef0e0e333e9814418298c,1,credit_card,2,104.68
20e64aa65fbb0149e274381104f46bbe,1,credit_card,10,169.11
7e33051b148132bd0c823915b8863e35,1,credit_card,5,179.99
18898a06fcd1e440c28bd18943ea0e92,1,credit_card,2,132.46
4a84e6f77b93de41193b2b792ff366ca,1,credit_card,1,17.59
259f388570f65b0d8c575f826cbdedf6,1,boleto,1,31.79
aac36a84cc8476828dcd9427c8ec873a,1,credit_card,1,88.71
ca850c73161fc3278d669cbd78b42035,1,credit_card,1,47.62
d3c8851a6651eeff2f73b0e011ac45d0,1,credit_card,1,299.84
ac853685fc6a8eb4fbee28b457588078,1,credit_card,3,122.76
4b9e3d73bc7731420bb3f45c2cec9ed7,1,credit_card,5,218.27
241a31d78d0e20975a8e070a4882505a,1,credit_card,1,69.81
3a69e8bb802e34036e7ef8f6e0f466ea,1,credit_card,10,153.68
91427fef1ca1431d3d86d7bcd0b51ebc,1,credit_card,10,248.8
0257956857cf61994611a0a19f4bc247,1,credit_card,1,70.02
90f5bc49a00bbb174525836eeacc4970,1,boleto,1,26.77
12abcbedee4975eb8cb4b9c4a16a6945,1,boleto,1,33.38
352a453381020ddaabdb65237a187e9c,1,credit_card,6,325.62
77e925036de689ed484293229bf0f152,1,credit_card,1,29.33
ac403e440819af1853b7fcd7f04de6c4,1,voucher,1,17.64
2936486c289152580e86cde8051de57c,1,credit_card,1,25.1
2cc93fd6f68e6cfcb968814de8a14296,1,credit_card,4,2023.58
765d8e5f6a9d496c895d21bb271ff1e8,1,credit_card,1,27.38
a2bc7c1f8a1af365261e4f280bff4f6d,1,credit_card,1,64.21
6e57a0a9be49f002ca81bd94ec9b7021,1,boleto,1,167.47
c8fd0f3c7bda7790a60b4e873b7a2a32,1,boleto,1,77.03
c56be9c0505a464e824579622dcdbf94,1,credit_card,6,145.5
17421d31a07ce8e9c61fe6b1adecfdaf,1,credit_card,2,357.13
fa5b0745a97bb05ab2f5ce4642a1e16b,1,credit_card,3,105.16
507240e305d631056d7ced5d5ab0eb9a,1,credit_card,1,59.47
da274e08fb80aeff81a543aae3cf9784,1,boleto,1,45.68
f11fbb27b667b259485343a1ad29b609,1,credit_card,6,113.38
50229fec371aedaedb230fa801638cfc,1,credit_card,3,35
5dc5e6edeb0fc2cc0b95d21e149d996a,1,credit_card,1,84.82
969613d95cf3cfb1d3299488a732ffbc,1,credit_card,1,208.56
4b2c2cdff73eb561336756aa38e286d3,1,credit_card,5,177.03
223c55ef218f911885ccb9692537c1c0,1,credit_card,2,35.42
a1e4076fddd5b3b4516b727655e5b643,1,boleto,1,189.22
b300e160f5892169bafa006e670a43f5,1,credit_card,3,67.58
3770238340791fdcdaa3354fddeff2c7,1,credit_card,4,116.94
681ab8d80849148ae66f3f191a142a1f,1,credit_card,3,60.86
f9f5a6122ac5d668e8bf05b61354507e,1,boleto,1,28.22
2e157e2216996cc38981cc6b4d26b9f2,1,boleto,1,43.54
5d9d34ab320a65d476024f1146155415,1,credit_card,10,847.82
71f1774048c60eba980279a3b19ba0fc,1,boleto,1,51.34
5c71702893e0335cb82b288f08cacfa0,1,credit_card,3,131.38
2c52a5a630ca9e849ec5fad8932bab44,1,credit_card,4,244
b1cc2415253bed6a394cec36a9280797,1,boleto,1,89.45
80fcac926630a1f8dac09acd966434ed,1,boleto,1,43.22
6854558dc4979ad704ccd9ff6a90e628,1,credit_card,3,113.86
2b1d7ce076791a6c43b897382a7b7ab1,1,credit_card,10,106.16
9afc3cb01a0ea4182843faafb5e9239b,1,credit_card,4,149.74
dacfa847106ee5d2da9b2815ff4819a3,1,boleto,1,63.42
68799c633625dc15caa0419e5a64195b,1,credit_card,1,29.31
acd33d438aaea068c69712df3033e09b,1,credit_card,6,99.82
c571e33a662a6379681a73ca764dc4e4,1,credit_card,8,424.99
2cee056eb245a8978a5d8a408436e82f,1,credit_card,1,156.7
e3c57d0ebff7edcd11f4f15e59ccc852,2,voucher,1,63.06
7d1815eb5b915c108c7cd16f13c41a37,1,credit_card,1,192.11
4fd4634c3c8d7f2b7788e9c3902565ab,1,credit_card,1,71.03
b68c27cf94ce13113c69bd86e640c41f,1,credit_card,2,146.68
d27e502287dfd6690077b513380b7fbd,1,debit_card,1,102.14
3016d3537e78284991256efc878941ec,1,credit_card,1,126.9
a9c1797126d283581f739c4c96640963,1,credit_card,3,65.09
7b80ec23d794b93b2dccdb524a54285a,1,credit_card,7,79.24
966d900084ff48f38516ba0a9bd50cfe,1,credit_card,1,61.05
7e0887f9493193dc6b5b76f352088c90,2,voucher,1,79.9
9ee8bdfa62948fb9721333d914c9a090,1,credit_card,3,90.3
da6d090f46627439b85ff58686e17188,1,credit_card,2,138.12
0da06a931a4d76045f42c40211501383,1,boleto,1,73.34
08320dbc54cab8156a9a9f7c74a8b078,1,credit_card,1,154.2
4b07e96261a6c3f0dd713dd75a1d0658,1,credit_card,10,238.54
f9ea79e9f9906b0d3b9c85e8931e8efb,1,boleto,1,58.58
9de65156d923c62015d982bd3f6ade9b,1,boleto,1,225.13
701ddcb0eab1d32958b3638a5e8c4e97,4,voucher,1,5.18
da8e92c95f6211d869cc1ed980065ed0,1,credit_card,10,271.17
b20f7bd5866f03037cbf0e8dceb92f8f,1,credit_card,5,50.86
7cd9df8c03efcd7abf1f9d7156b392d5,1,boleto,1,128.07
33f54eb5a5aba085c0d70b2664b6926f,1,boleto,1,187.63
47676a246458b42506986a0c5b9dc94c,1,boleto,1,127.5
9287e4565306ec8435df6a40c6f481ac,1,credit_card,1,11.78
fd9f784391898343d5de70ad1eb32d74,1,credit_card,5,146.67
3f925ae7ffff56f13e03e8bd5711ca70,1,credit_card,3,255.26
51fedbcbd7b8a79c8af077f9a85a86cd,1,credit_card,4,109.89
ff2d29f5e9893f6157d8fa1cce0278d6,1,credit_card,2,73.13
a10f8134732c1979eea697d926498112,1,boleto,1,166.5
e1cb06b1ce820a025fed0669adf9a7f9,1,credit_card,1,42.68
62c18915e77e470dc2132df9788ac115,1,credit_card,10,282.38
d744783ed2ace06cac647a9e64dcbcfd,10,voucher,1,1.47
04b3f8c1795246a5d14db7496d570bc9,1,credit_card,1,101.96
38812ede52a6842d03eb017fc2c9d92c,1,voucher,1,201.82
c535905a60628bab8a2b2a69375180ed,1,credit_card,5,102.17
1b5c8fc44d61c185e5b3f00b73cc476f,1,credit_card,6,108.29
4b09fc170c84e10e4caeff4d880db358,2,voucher,1,50
71d8ad12c759cd9f8f9083bc6a540007,1,credit_card,3,180.6
3b401cba521461d124e0487ea53bb009,1,credit_card,2,142.27
dc3114be48739b0c6bdb03a041726812,1,credit_card,3,32.38
0113c9989fe6e5007795daec0633b405,1,credit_card,1,128.88
3085f11ff3b5e4498b311733a6cbd9e2,1,credit_card,5,71.37
3e5415498bda7e14dbee2bbd9a038348,1,credit_card,1,30.44
a22b2c47646006a89dd924c050860bb9,1,credit_card,1,201.54
5921bd0f088c44dc7f90bd2f6b9c1816,1,credit_card,5,135.61
77f8ac5734b5b2f8c1572102f854d329,1,credit_card,2,134.27
f40f7c7b33563806cf705cb088c2cbd3,1,credit_card,5,118.03
e45adf5c3dac199c3e6db68dc225d2cd,1,credit_card,3,37.72
bb034421133f5da6a22bc765fcf55432,1,credit_card,2,124.52
a85c1538df5701aa9a7c6cc423bd80f4,1,credit_card,2,164.63
75facf271f6fae1a51aa4782d6429942,1,boleto,1,131.17
9fae636d2c51d2a8feb6734c92aa131f,1,credit_card,1,208.14
f25089f2ef76f59d6eeda680cebb8b01,1,credit_card,2,205.37
cb16d44b781c5ad67de1aa0454fade88,1,credit_card,8,501.61
885e6b2a928b8989d31fe2e7db3a55f4,1,credit_card,5,259.91
1308c44f18e5540085f871ad46fe05e7,1,credit_card,3,32.22
