review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
5fc988676c53c50a8bf38cd8b244ce8b,f5d86f3c8e7c0b6594104ac90b9fffbb,5,,,2017-09-28 00:00:00,2017-09-29 03:20:44
a30dc35630b9b47b257e5ec619214acd,d482acd4158f2e1d5934bfb325a03c11,5,,,2018-08-08 00:00:00,2018-08-09 01:12:38
6929283f2609118e9c8941ed9d2dcd12,582ecddc80251f58adb996143e81d6e0,5,Rapidez,O produto chegou super r pido    bonito e veio muito bem embalado ,2018-05-22 00:00:00,2018-05-22 21:49:45
b80b355492dfee7fb74b6e0d7dcfd3d9,c489854023b5d84892b2279b9c0727ce,5,,,2018-03-28 00:00:00,2018-04-10 14:52:54
7d7a40160ccc9676b82f8f5bc35ba293,03ffce741877a000ca0fb3520673d4c4,5,,Chegou bem antes do prazo  estou super feliz ,2016-10-26 00:00:00,2016-10-26 12:50:15
0c8e7347f1cdd2aede37371543e3d163,02355020fd0a40a0d56df9f6ff060413,3,,UM DOS PRODUTOS  ENTREGA    COMPRADOS NESTE PEDIDO NAO RECEBI AINDA E OUTRO  ENTREGA    RECEBI EMAIL QUE ESTA COM DIFICULDADES NA ENTREGA E N O TIVE MAIS NOTICIAS ,2018-03-21 00:00:00,2018-03-22 01:32:08
c8418f8d90fa2a198404348b23ad2975,9351027800b2ca5df75c6d6999cd5774,5,,,2018-01-18 00:00:00,2018-01-19 00:03:54
d165ef3158158834f018625d68f0e9f3,d945b34dccad9963b8affdb070378de2,4,,,2018-02-16 00:00:00,2018-02-19 02:21:35
db9ab6004bf32762642778d6c8db9a3a,d4a07b48835f3637cdf8baeab13c8a9a,5,,,2017-10-21 00:00:00,2017-10-21 22:37:10
ee25a7c0fe6b8dbcf8d28700e0d6271b,f4867e0c57823e8698f48f86f5356203,5,Muito bom,Chegou antes do prazo ,2018-07-25 00:00:00,2018-07-26 14:56:07
1c1af045dbc09d7878315ea62cf0a79d,f8ac1de7953f257102599bdaad640722,5,,,2018-02-02 00:00:00,2018-02-04 20:06:44
cf0dc850bab5482f9fcd1cffef929583,77e08d0d687052633b1762f099173ae8,5,,,2017-08-16 00:00:00,2017-08-17 03:49:38
c48463466c94c782de65144c03161396,7fa8a261aff75638a6a7fae15425728a,5,,,2017-07-18 00:00:00,2017-07-19 00:32:07
9250ae7181b751077ce0daf545f5fd67,fa80b749949aa00910e069eb9b83be29,4,,,2017-06-23 00:00:00,2017-06-25 19:04:14
b4a1933fa18c1b4d4f70d572b2a0ff4f,f6e8b0a2438b3f7753f7af393c416c16,4,,Recebi o produto de cor incorreta da minha escolha ,2017-12-27 00:00:00,2017-12-28 23:12:41
85b742413e2e2db31bd463d0683d0cb2,390e38291abc646f3d82c77980db5e7e,5,,Entregue antes do prazo  Produto conforme especifica es ,2018-03-02 00:00:00,2018-03-03 13:32:01
d925a04055e8431c2eca125c97140938,4e5d78056568f8ddda5520ba250265ef,5,,Excelente produto  conforme o an ncio ,2018-03-17 00:00:00,2018-03-17 22:29:23
ffa91419c3521af8c9d224a198f59a27,93f27293d6f1881d4784abaf47d53ffe,5,,Comprei o produto como original e veio um compat vel    ,2017-07-11 00:00:00,2017-07-12 14:09:19
5845ca125930b99a1fca48d55612ced6,45942e54bf1edb4b2c481b77f7f8486c,5,,O produto chegou perfeito e no prazo antecipado inclusive ,2018-01-26 00:00:00,2018-01-27 00:16:27
47a78e0d729e87b656bebf9175b3558d,70c06583df3a26d0a632b3205baee66a,5,,,2017-08-31 00:00:00,2017-09-02 05:08:07
ed734b400db594eaea2c493eee11b1f6,57fd8fedd552dd174321576bd4df11ad,5,,,2017-08-24 00:00:00,2017-08-25 11:59:49
dcf451045fc8dcca38dea8846a22f11b,b36ad36000bcccc8dbefea10204348d5,3,,,2018-02-16 00:00:00,2018-02-20 00:44:52
62908f2909d5b359544cd40a5962acf1,140d5c0a692987d62971b1e5f8c02397,4,,,2017-10-10 00:00:00,2017-10-10 21:19:58
3744aa730b80c2c46ebb9409d6ff4430,a86beac32a9e23997ac3016ccbffe061,5,,,2018-07-31 00:00:00,2018-08-02 18:09:23
3fa106189b06b9992e22d6eba71aa3da,f859266ccfc29caf67429ae86f081f7a,5,,Otima qualidade,2018-06-12 00:00:00,2018-06-15 09:32:39
55a6c93092a85289b8086d5c02d55b91,e11ced871fd97da835073a98ebacbf23,4,,,2018-04-14 00:00:00,2018-04-17 20:57:42
70b921b5545ee120f0f5dd86988f736a,8f49d00fac6d25b1dbdb0685ef43af10,5,,,2017-02-22 00:00:00,2017-03-02 13:37:15
f32b77aa10c42c5923abbd77216d4eeb,d90d49263be4b2c4af68184313640fa6,3,,,2018-01-17 00:00:00,2018-01-19 22:46:30
3a6cad593ebdb544bc3fc31d4717d104,a300439b291baea25827908be1277e29,3,,,2018-03-29 00:00:00,2018-03-31 19:40:37
29dd0af0d52cc43ebbc4350ff787c208,3e721650e845549cd3268a5749f843fb,1,,a exatamente    dias depois da compra e meu produto ainda n o foi enviado   J  solicitei ao stark estorno do valor por mim pago Meu celular                ,2018-01-10 00:00:00,2018-01-10 20:07:58
f3642bae4843d919c4c53ec1ff8fe26d,c8203bb57639618630affac9e8e923dd,4,,,2017-03-31 00:00:00,2017-04-04 01:37:20
a1d821168d4b2dc14a8a3f0d6752fbff,67d748688b1f3b7e4ecfd613adf5382d,4,,,2017-05-31 00:00:00,2017-06-05 14:52:29
de3c03b608fcee43239f83e7a07cb383,ea733405d742855b5e66606f15b493c7,5,,S  achei muito longo o prazo de entrega ,2018-03-29 00:00:00,2018-03-31 20:41:03
153134def91c9147a74bde19a9bfbcea,758ad4ad8206be158e3d67c55c82e9d5,5,,,2018-01-09 00:00:00,2018-01-09 22:28:35
7b22e5e0780db0603121a0e80f237207,d98c5ae5ced12b3d997f7b614a8f1bb7,1,,,2017-06-10 00:00:00,2017-06-12 12:49:05
620dcbf000bf959153754e94687b7e2e,a5dc44fe023a6153b7b9df59de5762b7,1,,,2018-08-11 00:00:00,2018-08-11 15:55:31
29fff84f100e9fe1a3252ca6ec231ea6,0d084d7d6f5d7b6a97582e1dc74dda2a,3,,,2017-11-01 00:00:00,2017-11-03 16:00:50
8bf10ab238c624d8dc7c4483c7cf7111,c3a69fde488a4b9b7052e6fced30c6af,5,,Recebi o produto antes do prazo de entrega O  nico sen o   q um dos frascos chegou com a tampa quebrada e vazando   Mas n o foi mta perda de l quido  Ainda consegui passar para um outro frasco  ,2018-02-27 00:00:00,2018-03-01 19:48:08
c480b9cb5301d7935593d9abbe08eb1d,d425c97a9b9fb9a356ef02cd35bd124c,4,,,2017-06-20 00:00:00,2017-06-21 10:45:01
6841162a4c5016dcc594e369bf736e0e,71b7a44b3e9561dce3ce2841bf401b24,5,,,2018-08-15 00:00:00,2018-08-16 13:30:17
ef7755e74f65a3e01522798ba445f2ec,b267fbd57af5b01a2d8b334b4215a51d,5,,,2017-07-18 00:00:00,2017-07-19 11:14:05
6ff9bab509f2532243acd7d652c0f598,cdfc8d98469b5469527223fa4d487882,3,,ok  muito bonito,2017-03-23 00:00:00,2017-03-24 14:19:00
0de94301c1d12bc8ff4f2b258d801e2b,d0e9bcc931b111b202116edfedd5f195,5,,,2017-12-30 00:00:00,2018-01-02 04:17:11
38a3c1960f9edab07750601c2bd43094,776013dc5bae5b16f29f4b98e694cae4,5,,,2017-06-14 00:00:00,2017-06-19 21:36:17
980c2e3dd817cf894f405841d7f5db0a,aed488062a3d349252ffe2961e214551,1,,Como assim entregue    a segunda vez que encontro problema com esse produto  primeiro  ele me   cancelado unilateralmente pela lojas lannister e agora ele   entregue  E o meu reembolso    ,2017-11-10 00:00:00,2017-11-12 10:06:08
6d041a019e260632e6906264e79e272c,6f3257f5d312b32a49d12e934af13545,2,Capa fragil,Nao creio que essa capa v  durar  material mole e de apar ncia fr gil  pelo pre o deveria ser melhor,2018-05-09 00:00:00,2018-05-10 01:14:35
5666ee9f47ee3a4d72a312c5e8aa7c81,a813b199e66105ce6a4a841b94a330a5,5,,,2018-08-08 00:00:00,2018-08-09 00:45:52
87a4dd3a3f2fb67ca0672c9f4cff6f6c,3048257a09e97a57f58f5d0586cc01a3,4,,,2018-02-07 00:00:00,2018-02-10 09:51:00
6a667d0a498a4a37772de6171eb50db5,df79dc38cd1e0f49f9ef6385b30caab8,5,Positiva,Veio um  timo produto tanto a capinha como a pel cula s o muito adapt veis ,2018-08-11 00:00:00,2018-08-12 01:42:37
2b45958d2d74f1bd08f7cee3516f19ab,575adb5505ef5b3d5f4bc097777f3c97,5,,,2018-01-06 00:00:00,2018-01-07 01:54:59
e0f92bd0f01d2e1bfd90d13862217b11,b1b74907a120888550f895aca299e24b,5,,,2017-11-02 00:00:00,2017-11-06 10:53:06
131e59c965659f99390c055a971d175c,38bf75e72a61924fb0633cd63820f018,5,,,2018-05-17 00:00:00,2018-05-20 14:01:07
13d59f92b1b783972b14b3dad17c4ee1,d1f4276166cee5a37d01beb15e2426fc,2,, at  agora estou esperando minha encomenda chegar,2018-03-15 00:00:00,2018-03-15 18:18:50
701db77780a740bb5799db42b566570c,5d4f3f9b6abf5c659c1fa69c55de35d2,4,,,2017-12-19 00:00:00,2017-12-20 02:30:24
854f7806b3277ceddfd447b75fb503ec,aa65d58f7ec283d50195563c69c9d6da,4,Muito bom,Produto muito bom,2018-05-10 00:00:00,2018-05-11 22:18:54
a1c2afbaa7876791a0751f94f9e5186f,9c37d94303e95d233a4608dabc34f802,1,Produto diferente da foto,Produto diferente da foto  ,2018-06-30 00:00:00,2018-07-03 02:35:59
e6104cd014dabeb27c5b15de6fda5d2f,9aab369315c9066a109561047bb258f5,5,,,2017-06-17 00:00:00,2017-06-17 22:44:42
8b4537090758898e2624f2e030c2d0d6,41498083868bfdab3ed24190348d1929,3,,,2017-09-12 00:00:00,2017-09-13 11:20:27
4a34d1be905b2ebe54d2af8f12bbaa45,bbe6905304b4ffcdd776c85a16a71976,5,,,2017-06-08 00:00:00,2017-06-09 11:39:10
02f167e9ff39cfa879841f8db64cbfb9,23d5d28c2bf332ea0034ec9ec17437f9,4,Produto em fase de teste,Comprei este produto para dar um g s a mais nos treinos  Ainda estou testando mas o sabor   agrad vel e n o   muito doce  Ele dissolve bem  N o use anabolizantes  Preserve sua sa de com intelig ncia ,2018-08-08 00:00:00,2018-08-08 14:40:47
be965a6600b3ff7dec6d032181e9636d,f9022d41bd1362ddd75ad882b31304cd,5,,Otimo,2017-12-09 00:00:00,2017-12-12 21:44:43
40337a3cf57f7ad9d514182e8c789b01,2793a15df4b2130bcdbe0f125eee15ea,4,,estou satisfeito,2018-03-11 00:00:00,2018-03-12 13:36:36
0d3e51d345f2b0e8f57565a4e7410ca2,945977d780700b75a6eb2ccd81566d4a,4,,,2018-08-07 00:00:00,2018-08-07 21:38:49
18c0606d2a106e9e6109ee2f59c265a8,b3abe697965039908d3203cd063a2ce6,5,,,2018-08-03 00:00:00,2018-08-05 17:37:34
858d60d9f8b9034be1e3d66c22a094a0,ca155f4ccd7bb9e5cfac4beb82c52881,1,,produto   diferente do mostrado na foto deve ser qualidade inferior e n o serve pra nada n o removeu nenhum cravo,2017-10-04 00:00:00,2017-10-05 05:02:04
4bc0a454e4c1887e0f0c2fb2f4b3221c,62f85456fc470d391e292c649d8f0124,5,, tima loja   ,2018-01-10 00:00:00,2018-01-11 12:45:31
734c08f84b9fe4f01cfd6868affefc65,b31d738d37a8bb4df0963d826f9936ec,5,,,2017-12-19 00:00:00,2017-12-21 23:37:33
1b13fe3a494b078c9f8531048b0632c0,a1d133bc443028eeb5c7c59e70414ebd,5,,,2018-01-27 00:00:00,2018-01-28 06:33:39
a32a8b4fb0f74996db7478b5e672b09e,2ccb6bec4f3730c45dafaa8beb92f482,5,,,2018-03-08 00:00:00,2018-03-09 23:24:10
c1f7f4ce21a3a99e689cffc2ae9dc724,6c8b41df796056dfa59f256768d11654,4,,,2017-02-15 00:00:00,2017-02-16 13:24:30
0b52817e39a466313e7ec714dce6f74c,7cb5fd41ca3412b19772e1cbfd716952,5,,,2017-12-19 00:00:00,2017-12-20 06:04:15
eff01a49ba2f45aa1e90871a9058781c,963d2768670ecd5c585e20b21a3d295c,5,Otimo,Gostei muito de comprar neste site Rapidez e efici ncia ,2018-08-02 00:00:00,2018-08-02 12:09:11
b23ba506071f7b5df36ff1c3f9957276,652ea8ea554ac0339e725a3a9c028040,4,,,2018-05-02 00:00:00,2018-05-07 13:03:19
c1f96ec083a4dc99ca2457d897d5a79f,5f89e6b3012e74ef28fb09e73d8ae01c,5,,Promete o combinado ,2018-04-22 00:00:00,2018-04-22 14:52:09
0de5afcfb89bbc4929292053e2950c15,5482a1c74b1b5fb1af78a425b7ceabb8,3,Ótima,,2018-08-31 00:00:00,2018-08-31 21:31:40
e3dd3c7c7bc965262ea063b96db0efc5,0dc9297ae7a839d499730fd9acdd00f3,4,,,2017-03-04 00:00:00,2017-03-04 21:26:42
b328e89cb8f6401482b5396c8d56e195,b51eb394d66d1bfb29d0e6367bd57d59,5,,,2018-03-20 00:00:00,2018-03-20 19:24:17
6a59f9a4f185592bb5f3ea5edcf4ec20,966816b575380366cf697b71679a90ae,5,,,2017-08-08 00:00:00,2017-08-09 16:12:26
19fdf1809de99c9666ca4f290a0990be,eeeef97bf3c86c4a53f1cf963efca5f1,4,,Ficou perfeito e chegou antes do prazo ,2017-07-26 00:00:00,2017-07-29 01:07:14
27302213bd01e778c9ba5025086fe64b,6e3a62e4b3150455350d30705dc23ac3,4,,,2017-10-24 00:00:00,2017-10-26 20:17:59
1a6be4c794d5e3da242a364f6a98163f,316119df99801d35bea84dbe48f4765e,3,,Chigling,2017-12-28 00:00:00,2017-12-28 22:54:59
353339af736e86e3283b44e7f95521b2,2da8bce3611134cc95cb5d33bf1e2d3b,5,,,2018-07-22 00:00:00,2018-07-24 16:02:55
8f943565ca162f0c83dc96f86cb11213,dc2098287a90d976b893165c71dfa020,5,super recomendado,produto de qualidade  entrega r pida  recomendo a todos,2018-08-21 00:00:00,2018-08-24 10:43:08
251724076f63022550449a976f4446bb,b0c6259cdeba00d7ffe88f50be25f57e,5,,O produto chegou dentro do prazo estimado ,2018-02-16 00:00:00,2018-02-16 23:10:13
f28ecf01809391cc5b59db7d19795b80,94961fc249e275fe36313ee48d8f7a36,5,,,2018-04-26 00:00:00,2018-04-28 03:04:00
bbe5d9fe738691bb827936572d059fa0,bdbcb0e21f0d85538d17911900b26610,5,,,2018-08-03 00:00:00,2018-08-06 14:19:01
d9d80fda6ad2b8d3bdf18a60a48653ef,8ae36ddb0c9660dabf5341488efb2a30,1,,Ainda n o recebi o produto os prazos j  se passaram e at  agora nenhuma resposta agora aguenta a dor de cabe a pra resolver ,2018-03-17 00:00:00,2018-03-17 22:43:08
98f6c5dee73d8d81d4badcf708694f35,450ea5c07dd87f517ff23f670618706f,5,Parabéns pelo trabalho,Muito obrigado pela aten o e fiquei satisfeito com o atendimento,2018-04-28 00:00:00,2018-04-28 22:11:01
a46bdf91998cbf58faad3df6fa721f06,fc66d84250e23153ad4d3424f01388d6,5,,produto entregue e dentro do prazo estipulado pelo vendedor ,2018-02-28 00:00:00,2018-03-01 10:49:57
70b59e71fd55f26ca8d0532cd775ab02,1c4bd62e77652a8a266a0b0f1b49b0da,5,Produto excelente,Como sempre as casas lannister entrega seus produtos com muita pontualidade e no prazo correto     parab ns casas lannister,2018-07-06 00:00:00,2018-07-07 22:26:29
4f63be750f5d32542a2fa390dbc783ef,11242fc97afd67d5b5a7e211aad24bb8,5,,Chegou bem antes do prazo  tudo certinho   ,2017-10-06 00:00:00,2017-10-09 17:55:21
db2185717b48af3f687e92d37405f5eb,e58d507c1730fdc2137d1fd497049a68,5,,,2017-12-21 00:00:00,2017-12-22 11:11:42
986014d1eb37a33c0e0d8d95fa9eb17a,48e1896554de2ecc2b58a5ee81b21960,4,,,2017-11-04 00:00:00,2017-11-05 19:51:18
3d4ecce9d0ddd48f76c449d38277b95f,e833d2324ca8e55d593c0d9d8806c227,5,,,2017-02-16 00:00:00,2017-02-16 23:26:45
e8fb055a8a09e65fdfc2cd9fe69ec03f,9fe1f3d48d5a0ba5eb84e53689b8a766,1,,Falta receber um carrinho f rmula vermelho,2018-04-06 00:00:00,2018-04-09 22:01:52
5942adae1bc06f4e6bd395b0b6f75b98,7c596c1da3694fa12ca3f95b52131d6a,4,,,2018-03-09 00:00:00,2018-03-12 09:49:49
cc7480b5d26d1ca0a97badec2218aa69,15a4f6c29cc0499b69ef5c763eef4d9d,5,,,2018-06-26 00:00:00,2018-06-28 21:46:09
1939076a6956e8d4a5625badbdb43f88,71394edb269e67b8431cc1c355cc53df,1,"Não Recomendo""!!!!!",N o recebi o produto conforme o combinado Comprei dois kit e veio somente um ,2018-06-07 00:00:00,2018-06-07 20:01:55
4d6f857ffe824207da5867631fe9f9f8,482795eb406ad7dbf6ddfa6af6e57361,1,,,2018-01-27 00:00:00,2018-01-29 19:41:06
548158d013e3c5a78739cdd20c8b50a2,9beb5e7d5f3259ffe94f61e9766cd478,5,,Bom produto pelo pre o Mas poderia melhorar a parte remov vel que n o encaixa bemO resto ok,2017-08-17 00:00:00,2017-08-18 16:35:43
0766a1e477d99fe4b2fef8cbbce73c96,c351c2b3e121b7b8974ae6cc1f31d37c,5,,,2018-05-09 00:00:00,2018-05-10 22:31:56
ac7edea09fc494de5ab00c698860d7fc,d077e337c81f9e6f14dd798fe60d90d0,4,,,2018-05-26 00:00:00,2018-05-27 15:47:23
370914b317aba5489e2090fa3a9efb26,4be2cc8a10974da63ebe8651f2dcc5c7,4,,,2017-10-25 00:00:00,2017-10-25 12:17:18
011490ec9a2ffd4c193e9ec7a5965cd2,5357520c35cc3e6341658161b67151b1,5,,,2018-01-10 00:00:00,2018-01-11 20:23:12
3226feafac384c1e0a98bef763abac00,c4370853d53cbc18c52134cde35e2696,5,,Entrega rapida e produto de otima qualidade,2017-11-30 00:00:00,2017-11-30 07:17:09
722c9c46b8d7c348babf860f7d611ca5,2f864e4c1471571ec2ea1476fa2ba42c,4,Bom,Excelente produto,2018-05-18 00:00:00,2018-05-20 13:27:02
d74fdab3e971e73013c21b120d6d72b7,8650f273b9279f880588142245c2c398,5,,,2017-06-30 00:00:00,2017-07-03 11:13:32
f977c159e72d5ac3bc0189c37cf71f23,03f8a04136edb44e749e0c70e8793caa,4,,,2017-06-24 00:00:00,2017-06-27 17:11:10
9fe3fb27038ea0255310faec44f7bc0e,0361f3d4648b016237d77833005e4cfc,5,,Produto conforme o anunciado  entregue com rapidez ,2017-11-14 00:00:00,2017-11-17 00:35:39
256c3b94baa9bb43f0c5a2b08b7be2e6,ed290fabcd8f57622249dcd888cb4ba5,5,,,2017-03-28 00:00:00,2017-04-04 12:23:00
a4b471528fd2dd31764b0cf7c8fffcc7,3c55e82098814e81a8a9314b9ebd0be4,4,,,2018-06-09 00:00:00,2018-06-15 01:34:05
ce390eb300df01ded0b79c2ab03662e6,8844a6f4804668ce97f0423a434a74f6,5,,,2017-11-01 00:00:00,2017-11-07 12:28:48
a0fd8c3a55a132f0fe064951cb814199,65fe9601e997715486ad2ee69ef378e2,4,Boa,Boa,2018-05-15 00:00:00,2018-05-16 00:01:12
b05d8be651527f0a002624c070771e61,739554bca7c0f1d20cf28779b6e37aa4,1,,,2018-08-05 00:00:00,2018-08-07 08:49:50
d5bc95f92d03a9d91c4c38af53e8b6f8,b30a6793df66beef3870b532c09dee15,4,,,2018-04-28 00:00:00,2018-04-30 04:06:51
eee5a95cf7ae15469ac103abea20239b,f1a1f8c4672ddef8f8562981ca2d0596,3,,,2017-04-18 00:00:00,2017-04-21 15:10:32
43034dfac7869d277502be297f90dd4a,00fbcd8b120e5706c58b9d1a0026a7da,5,,Qualidade M Boa,2017-12-13 00:00:00,2017-12-13 10:21:54
9f8826be82dd8c277978b50c86d98a39,1ce796ffd3b96e287899e429b44c0e3a,4,,,2018-08-25 00:00:00,2018-08-31 09:28:36
ced5a80bfcc87e6a8146098bb72773ac,f037570b9dc59fcdd25a6d3e87135ce4,5, atendimento muito bom,Obrigado pela aten o,2018-06-08 00:00:00,2018-06-09 15:29:24
848a3f6719fa8354d356f8989151507e,af19ae9d08a78f865e4084b65d274dd5,5,,,2017-06-24 00:00:00,2017-06-27 02:56:42
2693b7af824a876ce1f13cc268897c5c,67ff6057a78f38214118680c4a286f2c,5,,O produto chegou em perfeito estado e antes do prazo determinado ,2017-08-02 00:00:00,2017-08-06 17:26:00
b5d427b3da1176ac8044633c9e0eeaad,e59e3805b6853ed31516f019ab44c3b1,5,,,2018-02-06 00:00:00,2018-02-16 19:14:30
16168a5dfbfcaea056814f208d73b093,14b4ad3f2983687b458e0118ab3c1d5c,3,,Eu sempre compro nas lojas lannister e um produto nunca demorou tanto pra chegar   mas devido o fato de ser vendido e entregue por outra loja   acredito que seja por isso a demora  ,2017-06-28 00:00:00,2017-06-29 10:26:51
99a1eaf2a7a52362842de512dc73f2f5,1ad8864bf96543e8989f8f34a742fbc1,5,,,2017-09-17 00:00:00,2017-09-18 17:44:21
cadd2f774391b4c68512a246535a169e,8cb5fe50fcb1a1155fa2f27857895eaf,3,,,2018-01-25 00:00:00,2018-01-27 02:18:24
5364ea4a55e54b75592c6c81b018dd4e,3da82f366802e4512789763543d67ee2,5,,Muito bom comprar pela lannister com,2017-04-08 00:00:00,2017-04-09 10:44:21
008b0e3fb1fd89e70d6ab16f491d1561,16155ce5a2e0a989c3a5a173972eae2f,5,,,2017-06-21 00:00:00,2017-06-22 12:59:40
bb7c11a5ebb34f2d4867c4147f5959b7,80de3fd8e8d43a2f1c9b9561e8c2ff4b,5,,,2018-03-02 00:00:00,2018-03-02 18:45:35
c466228a765aa733da1e17e33291d1de,ff0d5a38b85fbd18f685047969739467,4,,,2017-10-12 00:00:00,2017-10-16 01:39:10
552686851011ffb3f477595122baa876,3aa5f858c83b87da83eadc344e12b006,1,,O produto veio incompleto  sem condi es de montagem e uso ,2018-03-22 00:00:00,2018-03-23 01:35:25
5520028b6c499217f59feb0517787696,5ddb1f7921a2218a2f21cf9ed9995a5e,5,,,2017-12-24 00:00:00,2017-12-24 10:32:30
e6b637cd07644a8a46ca329c145395e6,a32a6f021e727df428f98b6a9f2f4df7,3,,,2018-04-25 00:00:00,2018-04-25 21:31:40
6b142c885139d6d123cdbccbee286bba,13d936efcc1a197d00449039d86a442a,5,,,2018-05-05 00:00:00,2018-05-05 13:30:48
5ae081fa94a4b5ab106f6748da7fc264,dcda492b42b10ec0db05f713cbd11b60,3,,,2018-05-01 00:00:00,2018-05-02 13:33:17
789c4ef12c6f3529e8057965510b1475,7c8a032bb75e0e4d524b14ba147d4ba5,5,,,2017-08-31 00:00:00,2017-09-01 01:10:40
72b79ccd63db1d2ad6a16f2b27f4e647,48684d386e644dd78838cd828e1e4cc7,5,,,2018-02-15 00:00:00,2018-02-19 14:12:19
37fbe59c8d24b928db31563fd5772ac3,772af06ac77da4c6588ea39bf6a8f1b6,2,,,2018-01-31 00:00:00,2018-02-01 01:32:58
ded138cc905115e2f1154bafc5910753,875e51f9d6e1c16b9c8efd34fce58b13,5,,,2018-04-11 00:00:00,2018-04-14 12:35:25
4b2664fc424143cb2211981a02c3281d,39deb3539d110b3b863fe3c055395969,3,,,2018-04-13 00:00:00,2018-04-13 15:28:19
f2c71dff5fe77f8841dfaeb515fbdda7,80de45019ba6e7e9fed689c68e1d67e8,5,,,2017-12-02 00:00:00,2017-12-04 11:26:49
1306e77f7d1ed94987d6aa29ed2af17b,3917a4e61779a9c43bb9a923ff6ec663,5,,Compro no stark  h  v rios anos   tima loja virtual  Nunca tive problemas ,2017-02-22 00:00:00,2017-03-04 15:02:02
92777cf0cba043222a2bea54699598cd,273ca519104461b29b7e89ebad868563,4,,Chegou OK  dentro do prazo de    dias  teis ,2017-10-18 00:00:00,2017-10-20 03:01:33
ad30d16e013d14e2bd81b5677e4e7e11,17191bb9601eff541e70874ec9c19655,1,,o produto que recebi nao foi a cor desejada enviaram foi tapete branco,2017-08-26 00:00:00,2017-10-28 19:13:46
0f68f45554111ef77cb354b51fdfccbd,f4bc8c5c2d0700575efaf3a5f913bc65,1,não satisfatória,precisa melhorar muito,2018-05-05 00:00:00,2018-05-07 17:04:28
9102a244025f04091b2a5a2c06e785ae,69eb180c9de9dcddefe8a3e8a7ce8016,5,,,2018-06-16 00:00:00,2018-06-18 23:59:54
b64b039d5094f17565b72955328a08b8,6582bd326c3ec7cbdbb8a6f353187a02,4,,,2018-01-19 00:00:00,2018-01-22 11:46:09
38324b179d74631345c76949f47e93ff,16a50f1f11876372829112e48b471e3e,3,Não chegou ,N o chegou o meu produto  Quero saber o que aconteceu  ,2018-05-04 00:00:00,2018-05-04 14:54:13
4ee10c70c9fab435c75be66d7c80b42d,4277d961a6e74ff894d817d0f781c1c2,2,,,2018-03-28 00:00:00,2018-03-28 09:55:13
b43edbfa28b0559024608ef4240d4e6b,d24cf30658f279bb1e8677169e43e44a,4,ainda nao recebi,o,2018-08-05 00:00:00,2018-08-06 12:29:29
0a3317e5c4268882018d38d92ba1f96d,33083ef1b98c3ffaf1c217ec67963aeb,5,,,2017-10-14 00:00:00,2017-10-16 17:47:07
ca6e70d7b259d15cf9a2c9d6b175a80d,5f53ad559baa843298f7772942dbc6fb,4,,,2018-02-04 00:00:00,2018-02-06 21:27:43
005c71c9a5f74c94127ee8c2e70a3591,e97c5b2fbc059aff15280edf4ff75dab,5,,excelente foi,2017-08-18 00:00:00,2017-08-24 12:36:19
7e52d3fd3b8734275fe9fe6cd869dd4b,4cb7d866ce5acba93c58383df3081469,5,,Demorou um pouco a chegar  mas veio dentro do prazo  visto q o prazo q foi dado foi bastante longo,2017-06-10 00:00:00,2017-06-11 11:40:40
63fb20aece038e3ad34000e2c5700ac4,523f7d5ee2ea5775addb6d622b17f92b,4,,,2017-11-24 00:00:00,2017-11-29 13:29:02
4e6aecf284ae03045b94c909c6cad1ca,e163e5d0bd1d8d33300401819c279e06,5,,,2017-10-10 00:00:00,2017-10-11 00:21:44
1084db59a81defd9eb674383fd9fec99,386725597660fc7a49b706655de2ffdf,4,,Atendeu as expectativas,2017-12-03 00:00:00,2017-12-05 22:43:14
4042576c22e8fc636c793ab6fee3ea1d,a70e674cb417d64ebfc3ea9493ba90d8,1,,Meu produto n o foi entregue como eu vou fazer agora ,2018-07-20 00:00:00,2018-07-24 12:41:58
5bdec243eca495f7d5c0f8d7b61f5ce0,c1df4a5d1b544e51e2f038412f96c0a9,2,,ADUIRI TRES BONECOS POWER RANGER  UM AZUL  PRETO E VERMELHO  S  FALTA RECEBER O VERMELHO PRO PAPAI NOEL DE MEU NETO,2017-12-24 00:00:00,2017-12-24 10:50:56
94ae00f23581819a47665049bc25b51a,f9e65963f3f83f99489c898626cadd7e,5,,Entrega r pida  o produto   muito bom   f cil de manusear,2017-11-11 00:00:00,2017-11-12 23:01:00
65b2878b2a918fb3057dc6954008c9cf,23f1f636dd6189253847462e5ea2e797,5,,,2018-01-17 00:00:00,2018-01-17 22:22:50
206df1ab2fef4175a9140f96ada9ad85,1d4207bd950cb794e52660cc79cecf5b,5,,,2017-08-18 00:00:00,2017-09-02 16:30:42
639b6ff102425079163a51ebe2d84e3e,4bd15305c0c5f4d4d82b85f163b53954,1,No aguardo de entrega,S o dois produtos  recebi um  no aguardo do segundo ,2018-08-02 00:00:00,2018-08-04 02:24:41
59168ad031faf4d695bd0b532c8dc8c9,64307ceb91666760cf3ff463618302fd,3,,,2017-03-29 00:00:00,2017-04-01 00:59:52
f0733ebeb51b637dfdc953983c867b89,000576fe39319847cbb9d288c5617fa6,5,,,2018-07-10 00:00:00,2018-07-11 20:14:25
